agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
17758,17758,7,26,11281,1323,1013.73,1019.10,5.36,1,1,10.00,1,15,2.56,
17759,17759,3,13,11159,5034,1013.74,1020.00,6.26,1,1,10.00,1,0,3.30,
17760,17760,14,27,5037,1348,1013.74,1021.70,7.96,1,1,10.00,1,5,4.17,
17761,17761,31,41,8002,5578,1013.75,1017.00,3.25,1,1,10.00,1,10,1.97,
17762,17762,25,6,1355,5238,1013.76,1018.40,4.64,1,1,10.00,1,15,2.43,
17763,17763,27,14,1348,5037,1013.77,1023.20,9.43,1,1,10.00,1,5,4.77,
17764,17764,1,16,5577,11827,1013.77,1015.50,1.73,1,1,10.00,1,15,0.90,
17765,17765,34,13,1320,5034,1013.77,1017.00,3.23,1,1,10.00,1,5,1.77,
17766,17766,1,19,5577,1352,1013.77,1021.10,7.33,1,1,10.00,1,15,4.30,
17767,17767,8,21,10847,6253,1013.78,1040.80,27.02,1,1,10.00,1,10,0.86,
17768,17768,1,41,5577,5578,1013.80,1014.80,1.00,1,1,10.00,1,10,0.62,
17769,17769,3,17,11159,1289,1013.81,1018.10,4.29,1,1,10.00,1,10,2.52,
17770,17770,17,41,1289,5578,1013.82,1016.00,2.18,1,1,10.00,1,5,1.21,
17771,17771,2,11,11123,5119,1013.82,1021.40,7.58,1,1,10.00,1,0,3.73,
17772,17772,1,24,5577,1325,1013.82,1025.00,11.18,1,1,10.00,1,0,4.00,
17773,17773,3,11,11159,5119,1013.82,1018.40,4.58,1,1,10.00,1,0,2.34,
17774,17774,31,9,8002,5356,1013.84,1021.70,7.86,1,1,10.00,1,5,3.54,
17775,17775,31,24,8002,1325,1013.84,1024.10,10.26,1,1,10.00,1,10,3.32,
17776,17776,6,21,5238,6253,1013.84,1044.30,30.46,1,1,10.00,1,15,2.51,
17777,17777,18,11,1286,5119,1013.84,1029.00,15.16,1,1,10.00,1,15,7.27,
17778,17778,25,2,1355,11123,1013.84,1018.80,4.96,1,1,10.00,1,5,2.81,
17779,17779,18,33,1286,1351,1013.85,1022.90,9.05,1,1,10.00,1,0,4.83,
17780,17780,4,13,11180,5034,1013.87,1021.80,7.93,1,1,10.00,1,5,4.36,
17781,17781,15,3,4899,11159,1013.87,1020.30,6.43,1,1,10.00,1,0,3.72,
17782,17782,5,41,11282,5578,1013.87,1021.90,8.03,1,1,10.00,1,5,4.97,
17783,17783,37,11,1353,5119,1013.87,1018.50,4.63,1,1,10.00,1,0,2.09,
17784,17784,17,9,1289,5356,1013.88,1024.80,10.92,1,1,10.00,1,10,6.13,
17785,17785,34,41,1322,5578,1013.88,1016.70,2.82,1,1,10.00,1,10,1.81,
17786,17786,24,34,1325,1322,1013.93,1019.00,5.07,1,1,10.00,1,10,2.35,
17787,17787,19,26,1352,1323,1013.96,1018.30,4.34,1,1,10.00,1,0,1.96,
17788,17788,12,27,11151,1348,1013.99,1020.90,6.91,1,1,10.00,1,15,3.64,
17789,17789,13,7,5034,11281,1014.00,1024.60,10.60,1,1,10.00,1,10,5.74,
17790,17790,17,20,1289,1357,1014.00,1022.10,8.10,1,1,10.00,1,15,4.40,
17791,17791,26,11,1323,5119,1014.00,1017.80,3.80,1,1,10.00,1,0,1.48,
17792,17792,27,17,1348,1289,1014.00,1019.00,5.00,1,1,10.00,1,5,2.76,
17793,17793,41,20,5578,1357,1014.00,1023.00,9.00,1,1,10.00,1,0,5.08,
17794,17794,20,34,1357,1322,1014.00,1018.70,4.70,1,1,10.00,1,0,2.11,
17795,17795,27,1,1348,5577,1014.00,1019.20,5.20,1,1,10.00,1,0,3.19,
17796,17796,26,41,1323,5578,1014.00,1019.40,5.40,1,1,10.00,1,0,3.24,
17797,17797,32,37,1285,1353,1014.00,1018.70,4.70,1,1,10.00,1,15,2.74,
17798,17798,33,41,1351,5578,1014.00,1021.70,7.70,1,1,10.00,1,0,4.55,
17799,17799,37,20,1353,1357,1014.00,1016.60,2.60,1,1,10.00,1,0,1.00,
17800,17800,1,11,5577,5119,1014.00,1022.40,8.40,1,1,10.00,1,10,4.77,
17801,17801,35,34,1290,1319,1014.00,1016.80,2.80,1,1,10.00,1,15,0.99,
17802,17802,3,41,11159,5578,1014.00,1018.80,4.80,1,1,10.00,1,15,3.20,
17803,17803,28,3,1359,11159,1014.00,1020.20,6.20,1,1,10.00,1,5,2.93,
17804,17804,6,28,5238,1359,1014.00,1020.90,6.90,1,1,10.00,1,5,3.40,
17805,17805,3,22,11159,3689,1014.00,1021.40,7.40,1,1,10.00,1,15,3.37,
17806,17806,3,16,11159,11827,1014.00,1020.00,6.00,1,1,10.00,1,5,2.95,
17807,17807,6,37,5238,1349,1014.00,1017.40,3.40,1,1,10.00,1,0,1.88,
17808,17808,6,15,5238,4899,1014.00,1024.60,10.60,1,1,10.00,1,5,5.97,
17809,17809,17,13,1289,5034,1014.00,1018.20,4.20,1,1,10.00,1,0,2.17,
17810,17810,37,38,1349,1397,1014.00,1018.50,4.50,1,1,10.00,1,15,2.07,
17811,17811,3,14,11159,5037,1014.00,1021.30,7.30,1,1,10.00,1,15,4.03,
17812,17812,9,22,5356,3689,1014.00,1015.20,1.20,1,1,10.00,1,5,0.52,
17813,17813,7,18,11281,1286,1014.00,1024.20,10.20,1,1,10.00,1,5,5.92,
17814,17814,3,19,11159,1352,1014.00,1017.40,3.40,1,1,10.00,1,10,1.87,
17815,17815,2,16,11123,11827,1014.00,1017.10,3.10,1,1,10.00,1,0,1.98,
17816,17816,2,22,11123,3689,1014.00,1023.90,9.90,1,1,10.00,1,15,5.77,
17817,17817,9,16,5356,11827,1014.00,1024.60,10.60,1,1,10.00,1,5,4.86,
17818,17818,27,28,1346,1359,1014.00,1020.80,6.80,1,1,10.00,1,15,2.88,
17819,17819,11,18,5119,1286,1014.00,1023.30,9.30,1,1,10.00,1,5,5.30,
17820,17820,27,3,1346,11159,1014.00,1015.70,1.70,1,1,10.00,1,10,0.76,
17821,17821,7,20,11281,1356,1014.00,1016.40,2.40,1,1,10.00,1,15,0.96,
17822,17822,33,11,1351,5119,1014.00,1021.70,7.70,1,1,10.00,1,10,3.69,
17823,17823,16,9,11827,5356,1014.00,1026.30,12.30,1,1,10.00,1,10,7.09,
17824,17824,5,31,11282,1316,1014.00,1018.80,4.80,1,1,10.00,1,10,2.48,
17825,17825,11,20,5119,1356,1014.00,1019.90,5.90,1,1,10.00,1,0,2.51,
17826,17826,32,15,1285,4899,1014.00,1018.70,4.70,1,1,10.00,1,5,2.64,
17827,17827,26,24,1323,1325,1014.00,1020.50,6.50,1,1,10.00,1,15,2.48,
17828,17828,14,3,5037,11159,1014.00,1020.80,6.80,1,1,10.00,1,15,3.93,
17829,17829,9,19,5356,1352,1014.00,1018.80,4.80,1,1,10.00,1,0,2.27,
17830,17830,1,20,5577,1356,1014.00,1022.60,8.60,1,1,10.00,1,15,4.80,
17831,17831,31,34,1316,1319,1014.00,1015.10,1.10,1,1,10.00,1,5,0.36,
17832,17832,37,9,1349,5356,1014.00,1020.10,6.10,1,1,10.00,1,0,2.75,
17833,17833,34,19,1319,1352,1014.00,1017.70,3.70,1,1,10.00,1,10,1.94,
17834,17834,20,13,1356,5034,1014.00,1023.50,9.50,1,1,10.00,1,10,4.55,
17835,17835,5,32,11282,1285,1014.00,1021.30,7.30,1,1,10.00,1,5,4.26,
17836,17836,16,24,11827,1325,1014.00,1024.00,10.00,1,1,10.00,1,15,3.48,
17837,17837,5,38,11282,1397,1014.00,1016.70,2.70,1,1,10.00,1,5,1.09,
17838,17838,28,27,1359,1346,1014.03,1019.60,5.57,1,1,10.00,1,5,2.58,
17839,17839,3,21,11159,6253,1014.08,1047.60,33.52,1,1,10.00,1,15,3.88,
17840,17840,17,11,1289,5119,1014.09,1025.20,11.11,1,1,10.00,1,15,3.64,
17841,17841,36,27,1299,1346,1014.10,1021.50,7.40,1,1,10.00,1,15,3.63,
17842,17842,3,9,11159,5356,1014.12,1021.60,7.48,1,1,10.00,1,10,4.13,
17843,17843,16,31,11827,1318,1014.12,1017.90,3.78,1,1,10.00,1,5,2.25,
17844,17844,31,11,1318,5119,1014.12,1019.50,5.38,1,1,10.00,1,15,2.53,
17845,17845,7,41,11281,5578,1014.14,1024.10,9.96,1,1,10.00,1,0,5.65,
17846,17846,34,9,1320,5356,1014.16,1021.90,7.74,1,1,10.00,1,15,4.20,
17847,17847,41,9,5578,5356,1014.18,1025.60,11.42,1,1,10.00,1,15,6.04,
17848,17848,7,24,11281,1325,1014.18,1023.10,8.92,1,1,10.00,1,0,3.67,
17849,17849,11,9,5119,5356,1014.18,1017.90,3.72,1,1,10.00,1,5,1.70,
17850,17850,41,24,5578,1325,1014.18,1025.40,11.22,1,1,10.00,1,0,4.25,
17851,17851,6,41,5238,5578,1014.19,1022.50,8.31,1,1,10.00,1,15,5.34,
17852,17852,1,31,5577,1318,1014.21,1017.20,2.99,1,1,10.00,1,15,1.72,
17853,17853,3,38,11159,1397,1014.21,1019.70,5.49,1,1,10.00,1,10,2.84,
17854,17854,37,25,1353,1355,1014.21,1015.70,1.49,1,1,10.00,1,5,0.51,
17855,17855,35,1,1290,5577,1014.23,1017.00,2.77,1,1,10.00,1,5,1.36,
17856,17856,17,24,1289,1325,1014.23,1024.40,10.17,1,1,10.00,1,0,3.32,
17857,17857,1,21,5577,6253,1014.23,1053.10,38.87,1,1,10.00,1,15,6.32,
17858,17858,34,11,1320,5119,1014.23,1018.80,4.57,1,1,10.00,1,5,2.06,
17859,17859,5,11,11282,5119,1014.26,1022.00,7.74,1,1,10.00,1,15,3.70,
17860,17860,3,2,11159,11123,1014.26,1017.40,3.14,1,1,10.00,1,5,2.02,
17861,17861,6,9,5238,5356,1014.26,1019.50,5.24,1,1,10.00,1,5,2.75,
17862,17862,17,3,1289,11159,1014.26,1018.40,4.14,1,1,10.00,1,15,2.52,
17863,17863,2,3,11123,11159,1014.26,1017.40,3.14,1,1,10.00,1,10,2.02,
17864,17864,32,21,1285,6253,1014.26,1052.80,38.54,1,1,10.00,1,5,5.86,
17865,17865,37,34,1353,1320,1014.26,1015.70,1.44,1,1,10.00,1,0,0.48,
17866,17866,21,39,6253,1404,1014.26,1018.00,3.74,1,1,10.00,1,10,1.44,
17867,17867,3,11,11159,5119,1014.26,1018.90,4.64,1,1,10.00,1,0,2.34,
17868,17868,20,7,1357,11281,1014.28,1016.50,2.22,1,1,10.00,1,5,0.96,
17869,17869,27,41,1348,5578,1014.29,1020.00,5.71,1,1,10.00,1,10,3.44,
17870,17870,27,11,1348,5119,1014.29,1019.90,5.61,1,1,10.00,1,10,2.58,
17871,17871,2,14,11123,5037,1014.29,1019.20,4.91,1,1,10.00,1,15,2.82,
17872,17872,3,24,11159,1325,1014.29,1020.00,5.71,1,1,10.00,1,0,2.63,
17873,17873,36,7,1299,11281,1014.32,1025.40,11.08,1,1,10.00,1,0,5.83,
17874,17874,33,20,1351,1357,1014.32,1017.30,2.98,1,1,10.00,1,5,1.03,
17875,17875,25,24,1355,1325,1014.32,1024.60,10.28,1,1,10.00,1,0,3.66,
17876,17876,6,22,5238,3689,1014.32,1019.90,5.58,1,1,10.00,1,0,2.89,
17877,17877,25,9,1355,5356,1014.32,1019.10,4.78,1,1,10.00,1,15,1.90,
17878,17878,35,41,1290,5578,1014.32,1017.40,3.08,1,1,10.00,1,10,1.61,
17879,17879,1,32,5577,1285,1014.32,1016.10,1.78,1,1,10.00,1,5,0.93,
17880,17880,21,11,6253,5119,1014.32,1019.80,5.48,1,1,10.00,1,5,2.24,
17881,17881,3,23,11159,1361,1014.32,1021.30,6.98,1,1,10.00,1,5,3.25,
17882,17882,6,19,5238,1352,1014.32,1016.90,2.58,1,1,10.00,1,0,1.29,
17883,17883,6,16,5238,11827,1014.32,1023.20,8.88,1,1,10.00,1,0,5.62,
17884,17884,19,24,1352,1325,1014.32,1022.60,8.28,1,1,10.00,1,0,3.49,
17885,17885,18,34,1286,1322,1014.32,1018.20,3.88,1,1,10.00,1,15,2.09,
17886,17886,19,9,1352,5356,1014.32,1019.00,4.68,1,1,10.00,1,0,2.27,
17887,17887,25,2,1355,11123,1014.33,1019.30,4.97,1,1,10.00,1,15,2.81,
17888,17888,3,34,11159,1322,1014.35,1015.60,1.25,1,1,10.00,1,5,0.59,
17889,17889,4,40,11180,1296,1014.35,1022.30,7.95,1,1,10.00,1,10,4.29,
17890,17890,34,14,1322,5037,1014.38,1018.80,4.42,1,1,10.00,1,15,2.40,
17891,17891,27,9,1348,5356,1014.38,1021.00,6.63,1,1,10.00,1,15,3.38,
17892,17892,27,24,1348,1325,1014.38,1027.50,13.13,1,1,10.00,1,0,4.80,
17893,17893,6,13,5238,5034,1014.38,1024.20,9.82,1,1,10.00,1,0,5.55,
17894,17894,3,15,11159,4899,1014.38,1021.60,7.22,1,1,10.00,1,10,3.72,
17895,17895,3,28,11159,1359,1014.38,1019.70,5.33,1,1,10.00,1,15,2.34,
17896,17896,6,34,5238,1322,1014.38,1019.50,5.13,1,1,10.00,1,0,2.73,
17897,17897,10,7,5929,11281,1014.39,1019.80,5.41,1,1,10.00,1,10,2.60,
17898,17898,32,40,1285,1296,1014.43,1019.30,4.87,1,1,10.00,1,15,2.60,
17899,17899,41,22,5578,3689,1014.44,1026.20,11.76,1,1,10.00,1,15,6.05,
17900,17900,6,38,5238,1397,1014.44,1017.80,3.36,1,1,10.00,1,0,1.47,
17901,17901,3,41,11159,5578,1014.44,1019.20,4.76,1,1,10.00,1,5,3.20,
17902,17902,5,21,11282,6253,1014.44,1044.70,30.26,1,1,10.00,1,10,2.14,
17903,17903,1,9,5577,5356,1014.44,1025.50,11.06,1,1,10.00,1,10,5.79,
17904,17904,41,16,5578,11827,1014.44,1016.40,1.96,1,1,10.00,1,15,1.15,
17905,17905,11,16,5119,11827,1014.44,1022.40,7.96,1,1,10.00,1,10,3.97,
17906,17906,37,21,1349,6253,1014.44,1046.20,31.76,1,1,10.00,1,15,2.50,
17907,17907,27,31,1346,1314,1014.44,1016.80,2.36,1,1,10.00,1,5,0.95,
17908,17908,2,41,11123,5578,1014.44,1017.00,2.56,1,1,10.00,1,10,1.70,
17909,17909,13,21,5034,6253,1014.44,1055.10,40.66,1,1,10.00,1,0,6.67,
17910,17910,11,22,5119,3689,1014.44,1017.40,2.96,1,1,10.00,1,5,1.37,
17911,17911,32,41,1285,5578,1014.44,1016.50,2.06,1,1,10.00,1,15,1.18,
17912,17912,16,41,11827,5578,1014.44,1016.40,1.96,1,1,10.00,1,10,1.15,
17913,17913,1,22,5577,3689,1014.44,1025.90,11.46,1,1,10.00,1,15,5.80,
17914,17914,5,19,11282,1352,1014.44,1016.30,1.86,1,1,10.00,1,15,0.92,
17915,17915,1,41,5577,5578,1014.47,1015.50,1.03,1,1,10.00,1,5,0.62,
17916,17916,6,11,5238,5119,1014.48,1023.50,9.02,1,1,10.00,1,10,4.48,
17917,17917,17,34,1289,1319,1014.51,1016.60,2.09,1,1,10.00,1,5,0.71,
17918,17918,37,24,1349,1325,1014.51,1020.20,5.69,1,1,10.00,1,15,2.38,
17919,17919,5,24,11282,1325,1014.51,1023.30,8.79,1,1,10.00,1,10,3.99,
17920,17920,5,9,11282,5356,1014.51,1019.20,4.69,1,1,10.00,1,5,2.38,
17921,17921,1,40,5577,1296,1014.54,1018.90,4.36,1,1,10.00,1,5,2.46,
17922,17922,6,3,5238,11159,1014.55,1019.20,4.65,1,1,10.00,1,0,2.65,
17923,17923,3,6,11159,5238,1014.55,1018.80,4.25,1,1,10.00,1,5,2.65,
17924,17924,11,41,5119,5578,1014.55,1022.60,8.05,1,1,10.00,1,15,5.03,
17925,17925,3,27,11159,1346,1014.55,1017.70,3.15,1,1,10.00,1,15,1.25,
17926,17926,7,11,11281,5119,1014.55,1021.80,7.25,1,1,10.00,1,10,3.53,
17927,17927,27,13,1346,5034,1014.55,1021.90,7.35,1,1,10.00,1,10,3.65,
17928,17928,24,39,1325,1404,1014.55,1019.00,4.45,1,1,10.00,1,0,1.80,
17929,17929,4,24,11180,1325,1014.56,1023.40,8.84,1,1,10.00,1,5,3.63,
17930,17930,3,18,11159,1286,1014.59,1020.50,5.91,1,1,10.00,1,5,3.48,
17931,17931,31,14,1316,5037,1014.59,1020.10,5.51,1,1,10.00,1,10,2.69,
17932,17932,32,9,1285,5356,1014.59,1025.90,11.31,1,1,10.00,1,0,5.57,
17933,17933,3,13,11159,5034,1014.60,1021.00,6.40,1,1,10.00,1,10,3.30,
17934,17934,35,10,1290,5929,1014.61,1025.00,10.39,1,1,10.00,1,0,4.67,
17935,17935,34,24,1320,1325,1014.62,1023.10,8.48,1,1,10.00,1,15,2.82,
17936,17936,2,21,11123,6253,1014.62,1051.70,37.08,1,1,10.00,1,15,5.39,
17937,17937,6,14,5238,5037,1014.62,1025.70,11.08,1,1,10.00,1,15,6.07,
17938,17938,3,12,11159,11151,1014.63,1022.40,7.77,1,1,10.00,1,10,3.40,
17939,17939,33,37,1351,1349,1014.63,1017.10,2.47,1,1,10.00,1,5,1.10,
17940,17940,6,24,5238,1325,1014.63,1024.00,9.37,1,1,10.00,1,15,4.36,
17941,17941,1,14,5577,5037,1014.64,1018.70,4.06,1,1,10.00,1,5,2.29,
17942,17942,1,11,5577,5119,1014.67,1023.40,8.73,1,1,10.00,1,10,4.77,
17943,17943,28,19,1359,1352,1014.71,1020.50,5.79,1,1,10.00,1,5,2.35,
17944,17944,18,17,1286,1289,1014.71,1017.50,2.79,1,1,10.00,1,15,0.97,
17945,17945,19,3,1352,11159,1014.71,1018.20,3.49,1,1,10.00,1,15,1.87,
17946,17946,13,9,5034,5356,1014.71,1024.50,9.79,1,1,10.00,1,0,3.50,
17947,17947,34,6,1320,5238,1014.71,1019.10,4.39,1,1,10.00,1,10,2.73,
17948,17948,3,14,11159,5037,1014.71,1022.10,7.39,1,1,10.00,1,10,4.03,
17949,17949,28,22,1359,3689,1014.71,1016.40,1.69,1,1,10.00,1,0,0.69,
17950,17950,2,24,11123,1325,1014.71,1023.00,8.29,1,1,10.00,1,0,4.14,
17951,17951,36,41,1299,5578,1014.71,1019.10,4.39,1,1,10.00,1,10,2.43,
17952,17952,2,5,11123,11282,1014.71,1021.00,6.29,1,1,10.00,1,0,3.79,
17953,17953,25,3,1355,11159,1014.71,1017.30,2.59,1,1,10.00,1,15,1.30,
17954,17954,1,24,5577,1325,1014.71,1029.20,14.49,1,1,10.00,1,15,7.03,
17955,17955,2,9,11123,5356,1014.71,1024.50,9.79,1,1,10.00,1,15,5.63,
17956,17956,14,19,5037,1352,1014.71,1024.70,9.99,1,1,10.00,1,15,5.28,
17957,17957,18,1,1286,5577,1014.71,1016.90,2.19,1,1,10.00,1,15,0.90,
17958,17958,3,31,11159,1318,1014.71,1016.40,1.69,1,1,10.00,1,15,0.71,
17959,17959,2,11,11123,5119,1014.71,1022.00,7.29,1,1,10.00,1,0,3.84,
17960,17960,2,36,11123,1299,1014.71,1019.30,4.59,1,1,10.00,1,5,2.28,
17961,17961,34,27,1320,1348,1014.71,1016.50,1.79,1,1,10.00,1,0,0.83,
17962,17962,7,21,11281,6253,1014.71,1044.50,29.79,1,1,10.00,1,10,1.81,
17963,17963,28,16,1359,11827,1014.71,1023.30,8.59,1,1,10.00,1,5,3.98,
17964,17964,9,13,5356,5034,1014.71,1022.40,7.69,1,1,10.00,1,5,3.38,
17965,17965,17,36,1289,1299,1014.71,1018.80,4.09,1,1,10.00,1,15,2.10,
17966,17966,1,33,5577,1351,1014.71,1022.30,7.59,1,1,10.00,1,15,4.30,
17967,17967,17,5,1289,11282,1014.71,1022.40,7.69,1,1,10.00,1,10,4.29,
17968,17968,9,11,5356,5119,1014.71,1019.60,4.89,1,1,10.00,1,10,2.00,
17969,17969,37,2,1353,11123,1014.71,1018.90,4.19,1,1,10.00,1,5,2.25,
17970,17970,41,21,5578,6253,1014.71,1054.50,39.79,1,1,10.00,1,5,6.57,
17971,17971,11,24,5119,1325,1014.71,1017.00,2.29,1,1,10.00,1,10,0.63,
17972,17972,14,22,5037,3689,1014.71,1026.00,11.29,1,1,10.00,1,10,3.84,
17973,17973,9,24,5356,1325,1014.71,1020.30,5.59,1,1,10.00,1,0,1.99,
17974,17974,9,15,5356,4899,1014.71,1023.90,9.19,1,1,10.00,1,10,3.83,
17975,17975,17,41,1289,5578,1014.71,1016.90,2.19,1,1,10.00,1,5,1.21,
17976,17976,14,16,5037,11827,1014.71,1018.30,3.59,1,1,10.00,1,10,1.76,
17977,17977,16,14,11827,5037,1014.71,1017.90,3.19,1,1,10.00,1,5,1.76,
17978,17978,31,3,8002,11159,1014.71,1016.20,1.49,1,1,10.00,1,15,0.71,
17979,17979,3,11,11159,5119,1014.71,1019.60,4.89,1,1,10.00,1,15,2.34,
17980,17980,15,24,4899,1325,1014.71,1022.70,7.99,1,1,10.00,1,0,2.44,
17981,17981,31,2,8116,11123,1014.71,1016.30,1.59,1,1,10.00,1,0,0.79,
17982,17982,32,38,1285,1397,1014.71,1023.90,9.19,1,1,10.00,1,15,4.82,
17983,17983,18,15,1286,4899,1014.71,1019.00,4.29,1,1,10.00,1,10,2.11,
17984,17984,3,9,11159,5356,1014.71,1021.90,7.19,1,1,10.00,1,15,4.13,
17985,17985,9,37,5356,1353,1014.71,1020.50,5.79,1,1,10.00,1,10,2.33,
17986,17986,37,39,1353,1404,1014.72,1022.40,7.68,1,1,10.00,1,10,3.26,
17987,17987,16,33,11827,1351,1014.76,1023.10,8.34,1,1,10.00,1,0,4.83,
17988,17988,13,32,5034,1285,1014.77,1019.40,4.63,1,1,10.00,1,15,2.67,
17989,17989,20,1,1357,5577,1014.78,1023.20,8.42,1,1,10.00,1,10,4.83,
17990,17990,1,13,5577,5034,1014.78,1019.60,4.82,1,1,10.00,1,10,2.85,
17991,17991,37,41,1353,5578,1014.78,1020.60,5.82,1,1,10.00,1,5,3.43,
17992,17992,1,34,5577,1322,1014.78,1017.40,2.62,1,1,10.00,1,10,1.56,
17993,17993,15,37,4899,1353,1014.78,1022.00,7.22,1,1,10.00,1,10,3.96,
17994,17994,6,25,5238,1355,1014.79,1019.50,4.71,1,1,10.00,1,0,2.43,
17995,17995,7,25,11281,1355,1014.81,1018.50,3.69,1,1,10.00,1,10,1.68,
17996,17996,37,14,1353,5037,1014.83,1022.80,7.97,1,1,10.00,1,10,4.06,
17997,17997,3,21,11159,6253,1014.84,1049.80,34.96,1,1,10.00,1,10,3.89,
17998,17998,17,22,1289,3689,1014.88,1025.10,10.22,1,1,10.00,1,15,5.02,
17999,17999,1,18,5577,1286,1014.88,1017.00,2.12,1,1,10.00,1,10,0.90,
18000,18000,3,24,11159,1325,1014.88,1021.00,6.12,1,1,10.00,1,10,2.63,
18001,18001,17,19,1289,1352,1014.88,1022.10,7.22,1,1,10.00,1,0,3.87,
18002,18002,32,11,1285,5119,1014.88,1023.00,8.12,1,1,10.00,1,10,4.32,
18003,18003,17,16,1289,11827,1014.88,1016.70,1.82,1,1,10.00,1,5,0.82,
18004,18004,3,41,11159,5578,1014.89,1019.70,4.81,1,1,10.00,1,15,3.20,
18005,18005,36,15,1299,4899,1014.91,1016.30,1.39,1,1,10.00,1,5,0.62,
18006,18006,3,37,11159,1349,1014.92,1016.40,1.48,1,1,10.00,1,15,0.74,
18007,18007,41,11,5578,5119,1014.94,1024.00,9.06,1,1,10.00,1,10,5.03,
18008,18008,5,12,11282,11151,1014.95,1025.20,10.25,1,1,10.00,1,5,4.82,
18009,18009,17,11,1289,5119,1014.96,1023.30,8.34,1,1,10.00,1,5,4.34,
18010,18010,32,19,1285,1352,1015.00,1022.20,7.20,1,1,10.00,1,15,3.85,
18011,18011,31,41,1314,5578,1015.00,1018.20,3.20,1,1,10.00,1,15,1.97,
18012,18012,20,14,1356,5037,1015.00,1026.20,11.20,1,1,10.00,1,5,5.91,
18013,18013,31,37,1314,1349,1015.00,1017.20,2.20,1,1,10.00,1,5,0.95,
18014,18014,37,13,1349,5034,1015.00,1021.90,6.90,1,1,10.00,1,10,3.65,
18015,18015,18,31,1286,1314,1015.00,1019.30,4.30,1,1,10.00,1,5,2.25,
18016,18016,18,41,1286,5578,1015.00,1017.50,2.50,1,1,10.00,1,5,1.15,
18017,18017,34,1,1319,5577,1015.00,1017.40,2.40,1,1,10.00,1,0,1.56,
18018,18018,34,18,1319,1286,1015.00,1019.00,4.00,1,1,10.00,1,0,2.09,
18019,18019,26,21,1323,6253,1015.00,1049.60,34.60,1,1,10.00,1,0,3.48,
18020,18020,17,2,1289,11123,1015.00,1017.10,2.10,1,1,10.00,1,10,1.02,
18021,18021,21,14,6253,5037,1015.00,1025.80,10.80,1,1,10.00,1,0,4.57,
18022,18022,19,41,1352,5578,1015.00,1022.30,7.30,1,1,10.00,1,0,4.55,
18023,18023,32,22,1285,3689,1015.00,1026.00,11.00,1,1,10.00,1,10,5.34,
18024,18024,34,41,1319,5578,1015.05,1017.80,2.75,1,1,10.00,1,0,1.81,
18025,18025,17,9,1289,5356,1015.05,1026.30,11.25,1,1,10.00,1,0,6.13,
18026,18026,17,21,1289,6253,1015.06,1054.20,39.14,1,1,10.00,1,5,5.89,
18027,18027,5,12,11282,11151,1015.08,1025.00,9.92,1,1,10.00,1,15,5.27,
18028,18028,31,21,1316,6253,1015.09,1050.10,35.01,1,1,10.00,1,5,4.08,
18029,18029,41,14,5578,5037,1015.09,1019.50,4.41,1,1,10.00,1,5,2.54,
18030,18030,7,14,11281,5037,1015.09,1026.60,11.51,1,1,10.00,1,0,5.76,
18031,18031,18,24,1286,1325,1015.09,1026.30,11.21,1,1,10.00,1,5,5.59,
18032,18032,18,9,1286,5356,1015.09,1027.50,12.41,1,1,10.00,1,5,6.32,
18033,18033,14,41,5037,5578,1015.09,1019.60,4.51,1,1,10.00,1,0,2.54,
18034,18034,12,5,11151,11282,1015.10,1024.50,9.40,1,1,10.00,1,5,5.17,
18035,18035,17,14,1289,5037,1015.12,1019.40,4.28,1,1,10.00,1,15,2.21,
18036,18036,1,41,5577,5578,1015.14,1016.20,1.06,1,1,10.00,1,5,0.62,
18037,18037,3,11,11159,5119,1015.15,1024.60,9.45,1,1,10.00,1,0,4.30,
18038,18038,25,14,1354,5037,1015.16,1023.30,8.14,1,1,10.00,1,15,4.09,
18039,18039,12,34,11151,1320,1015.16,1018.70,3.54,1,1,10.00,1,0,1.77,
18040,18040,26,9,1323,5356,1015.16,1022.90,7.74,1,1,10.00,1,15,3.73,
18041,18041,37,11,1349,5119,1015.16,1019.90,4.74,1,1,10.00,1,0,2.08,
18042,18042,6,41,5238,5578,1015.16,1023.30,8.14,1,1,10.00,1,0,5.34,
18043,18043,32,24,1285,1325,1015.16,1026.10,10.94,1,1,10.00,1,0,3.82,
18044,18044,3,1,11159,5577,1015.16,1019.60,4.44,1,1,10.00,1,15,2.95,
18045,18045,17,18,1289,1286,1015.16,1018.00,2.84,1,1,10.00,1,15,0.97,
18046,18046,11,3,5119,11159,1015.16,1019.30,4.14,1,1,10.00,1,0,2.34,
18047,18047,1,3,5577,11159,1015.16,1019.50,4.34,1,1,10.00,1,15,2.95,
18048,18048,3,7,11159,11281,1015.16,1021.20,6.04,1,1,10.00,1,10,2.97,
18049,18049,5,41,11282,5578,1015.16,1023.00,7.84,1,1,10.00,1,10,4.97,
18050,18050,12,13,11151,5034,1015.16,1017.30,2.14,1,1,10.00,1,10,0.94,
18051,18051,7,3,11281,11159,1015.16,1020.00,4.84,1,1,10.00,1,5,2.96,
18052,18052,17,1,1289,5577,1015.16,1017.00,1.84,1,1,10.00,1,0,0.96,
