vehicle id,anaysis_travel_distance,anaysis_travel_time
20532,3.0,8.4
20533,2.3,5.9
20534,3.1,8.4
20535,0.6,1.0
20536,4.7,9.7
20537,1.2,2.4
20538,3.1,7.1
20539,3.3,5.6
20540,1.8,2.8
20541,4.6,12.6
20542,4.1,44.6
20543,3.9,7.1
20544,6.0,12.7
20545,3.7,9.0
20546,5.3,11.8
20547,1.7,3.8
20548,2.7,5.6
20549,1.6,2.8
20550,1.9,3.7
20551,1.0,1.8
20552,3.2,4.8
20553,1.5,2.2
20554,2.0,3.6
20555,0.9,2.0
20556,4.1,8.0
20557,3.0,5.1
20558,2.3,4.2
20559,1.0,2.8
20560,3.8,9.2
20561,5.0,7.9
20562,1.4,2.9
20563,3.0,5.2
20564,2.9,4.2
20565,2.9,7.1
20566,3.7,7.9
20567,3.1,7.5
20568,5.3,10.4
20569,2.9,4.5
20570,5.3,8.2
20571,5.0,8.4
20572,3.4,7.8
20573,2.7,4.7
20574,2.8,5.4
20575,1.7,2.9
20576,3.9,7.0
20577,2.9,6.5
20578,1.7,2.6
20579,6.6,10.5
20580,3.2,4.9
20581,4.6,11.2
20582,6.1,10.9
20583,2.3,7.2
20584,2.8,5.2
20585,1.1,2.6
20586,3.1,6.7
20587,1.1,2.6
20588,2.2,5.0
20589,2.5,6.4
20590,4.6,7.3
20591,2.1,5.6
20592,5.9,11.0
20593,5.4,41.6
20594,2.2,36.1
20595,3.5,7.1
20596,3.4,6.4
20597,6.2,44.6
20598,3.8,9.3
20599,1.1,3.0
20600,3.5,5.8
20601,4.6,7.7
20602,1.3,2.6
20603,2.3,5.2
20604,1.6,2.8
20605,4.1,8.6
20606,5.6,10.1
20607,3.8,7.6
20608,2.8,8.0
20609,3.6,9.6
20610,5.3,10.9
20611,2.5,35.3
20612,5.6,10.2
20613,5.2,9.7
20614,0.5,1.4
20615,2.5,4.0
20616,2.8,5.4
20617,4.1,9.1
20618,2.4,4.2
20619,2.0,3.2
20620,5.9,42.1
20621,3.7,8.6
20622,4.1,7.1
20623,1.2,2.1
20624,2.3,5.8
20625,2.0,4.9
20626,4.0,9.4
20627,1.7,4.0
20628,2.9,6.1
20629,3.9,38.0
20630,2.3,4.9
20631,5.0,9.8
20632,3.7,6.3
20633,4.8,7.9
20634,1.3,2.8
20635,5.4,8.7
20636,0.4,1.2
20637,2.3,4.0
20638,4.3,7.8
20639,2.7,6.5
20640,1.0,2.9
20641,0.5,1.5
20642,2.5,4.1
20643,3.4,6.1
20644,0.6,1.1
20645,1.6,4.0
20646,2.7,5.0
20647,2.6,5.4
20648,5.0,10.8
20649,3.7,6.7
20650,2.6,4.9
20651,1.9,3.5
20652,2.3,4.0
20653,5.4,10.1
20654,6.9,45.3
20655,5.0,9.0
20656,4.2,11.5
20657,3.6,9.0
20658,2.6,7.6
20659,1.3,2.6
20660,3.0,6.0
20661,2.8,5.2
20662,1.2,2.7
20663,3.4,5.4
20664,1.2,2.3
20665,5.6,11.7
20666,2.8,5.0
20667,1.0,2.7
20668,4.0,7.2
20669,1.1,2.3
20670,1.0,1.8
20671,2.1,4.4
20672,4.3,10.9
20673,2.6,7.6
20674,2.3,6.9
20675,0.6,1.0
20676,1.0,2.6
20677,5.9,42.9
20678,4.3,9.3
20679,4.1,8.5
20680,5.5,12.8
20681,3.2,8.8
20682,2.3,4.8
20683,2.4,5.6
20684,2.1,3.9
20685,1.8,5.5
20686,2.9,5.6
20687,0.9,1.7
20688,1.3,2.6
20689,2.2,5.3
20690,3.4,9.3
20691,5.6,9.2
20692,1.6,3.0
20693,3.2,4.8
20694,4.8,9.6
20695,4.6,10.1
20696,1.2,2.7
20697,1.7,3.1
20698,4.3,6.9
20699,0.9,1.6
20700,4.3,7.9
20701,2.5,5.1
20702,0.6,1.1
20703,0.6,1.2
20704,2.2,3.8
20705,6.3,11.4
20706,0.7,1.4
20707,4.0,7.1
20708,1.4,3.2
20709,4.3,11.8
20710,1.9,3.3
20711,3.8,6.7
20712,5.4,10.6
20713,2.0,3.3
20714,2.6,4.5
20715,1.2,2.8
20716,3.3,5.6
20717,2.4,4.5
20718,1.9,3.9
20719,2.9,8.3
20720,6.3,12.6
20721,5.7,10.0
20722,5.4,10.0
20723,1.5,3.3
20724,1.0,2.1
20725,2.3,6.2
20726,5.7,44.4
20727,3.4,7.3
20728,4.4,11.3
20729,3.4,7.3
20730,1.0,2.1
20731,2.3,4.0
20732,3.5,5.3
20733,3.7,6.6
20734,5.0,8.5
20735,5.5,9.9
20736,1.5,3.5
20737,5.8,10.7
20738,1.0,2.8
20739,1.5,2.8
20740,1.7,2.5
20741,2.8,4.8
20742,2.7,4.9
20743,3.7,8.4
20744,5.4,9.6
20745,4.6,7.4
20746,4.8,8.7
20747,4.1,11.4
20748,3.4,6.6
20749,1.5,2.3
20750,3.8,6.0
20751,2.2,4.4
20752,3.4,5.8
20753,2.6,4.6
20754,2.8,6.5
20755,5.8,10.6
20756,3.2,5.9
20757,2.4,4.8
20758,4.0,39.0
20759,6.6,14.2
20760,3.3,8.8
20761,4.1,10.1
20762,5.1,12.1
20763,5.1,8.5
20764,2.2,4.2
20765,3.2,5.0
20766,5.0,12.7
20767,1.2,3.5
20768,2.1,3.7
20769,1.3,2.6
20770,0.8,1.8
20771,0.8,1.9
20772,2.2,4.2
20773,3.0,7.0
20774,5.3,9.6
20775,2.5,6.5
20776,5.3,8.4
20777,2.6,7.4
20778,2.8,5.3
20779,1.7,2.6
20780,1.0,2.2
20781,6.1,45.3
20782,1.2,2.1
20783,2.5,36.5
20784,1.2,2.0
20785,1.4,3.2
20786,1.5,3.1
20787,1.2,2.0
20788,4.2,8.0
20789,0.9,1.8
20790,5.8,12.8
20791,2.1,34.9
20792,3.2,4.7
20793,5.7,12.2
20794,5.7,12.2
20795,3.4,5.4
20796,2.9,5.0
20797,1.6,2.6
20798,3.9,38.5
20799,0.8,1.6
20800,5.4,12.3
20801,1.8,2.8
20802,0.6,1.0
20803,3.0,6.5
20804,2.5,6.1
20805,1.6,3.7
20806,2.9,5.6
20807,5.3,8.8
20808,6.6,11.5
20809,3.6,9.3
20810,5.0,8.5
20811,4.1,8.3
20812,5.7,10.1
20813,4.0,9.8
20814,1.2,2.2
20815,3.8,8.4
20816,2.3,6.0
20817,2.1,4.1
20818,3.1,37.4
20819,2.5,5.0
20820,1.5,4.4
20821,5.1,8.8
20822,2.2,4.3
20823,3.2,8.1
20824,4.0,6.7
20825,2.3,5.0
20826,5.5,10.1
20827,4.8,9.6
20828,2.9,8.7
20829,0.7,2.1
20830,3.1,8.9
20831,2.4,4.8
20832,4.4,10.8
20833,5.9,12.6
20834,4.3,9.3
20835,5.0,7.8
20836,2.1,6.0
20837,6.3,43.0
20838,4.1,9.7
20839,3.2,8.7
20840,3.5,9.6
20841,1.5,3.1
20842,3.9,6.9
20843,4.3,7.0
20844,3.2,5.1
20845,1.2,2.2
20846,0.4,1.0
20847,6.4,11.4
20848,3.3,6.2
20849,3.7,6.5
20850,1.1,2.6
20851,2.1,4.0
20852,4.2,6.6
20853,2.5,8.0
20854,5.9,10.0
20855,0.7,1.5
20856,5.0,8.1
20857,1.2,2.5
20858,1.6,3.5
20859,3.4,6.1
20860,2.3,3.8
20861,2.7,4.1
20862,2.3,5.8
20863,2.1,4.3
20864,4.8,8.5
20865,1.7,2.9
20866,4.7,7.7
20867,3.2,6.1
20868,0.9,2.2
20869,0.3,0.7
20870,1.9,5.2
20871,5.1,9.0
20872,0.8,1.6
20873,0.5,1.4
20874,1.3,2.4
20875,5.6,9.0
20876,3.2,5.8
20877,4.0,9.6
20878,3.4,6.9
20879,4.7,11.6
20880,3.5,7.4
20881,2.8,4.9
20882,2.9,5.4
20883,4.1,39.8
20884,5.0,7.8
20885,2.5,4.4
20886,1.5,3.1
20887,4.2,7.7
20888,3.6,7.7
20889,3.5,7.7
20890,4.3,8.0
20891,3.4,5.5
20892,6.0,14.4
20893,4.2,6.5
20894,4.2,9.0
20895,4.3,7.4
20896,0.4,1.1
20897,3.0,6.8
20898,5.4,44.6
20899,0.7,1.9
20900,2.7,7.5
20901,4.6,8.8
20902,2.5,4.6
20903,2.9,5.8
20904,2.8,5.0
20905,5.2,9.4
20906,3.4,6.7
20907,2.7,4.2
20908,3.2,5.9
20909,2.2,3.9
20910,4.8,8.2
20911,0.7,2.1
20912,2.0,3.8
20913,2.3,3.7
20914,0.9,2.2
20915,2.9,5.3
20916,2.3,4.4
20917,2.3,4.0
20918,4.0,8.0
20919,2.3,6.4
20920,2.6,6.0
20921,7.1,12.3
20922,4.7,46.6
20923,1.0,32.5
20924,1.6,34.4
20925,3.9,8.1
20926,2.8,5.1
20927,2.5,37.3
20928,2.9,6.6
20929,1.5,2.9
20930,2.1,5.0
20931,1.3,2.7
20932,2.2,4.3
20933,3.1,6.8
20934,1.3,3.4
20935,0.5,1.5
20936,2.8,4.9
20937,3.2,4.8
20938,4.1,7.5
20939,3.0,6.3
20940,0.6,1.2
20941,5.6,15.4
20942,4.1,9.4
20943,2.8,5.0
20944,4.4,8.1
20945,2.2,4.0
20946,0.5,1.4
20947,1.2,2.5
20948,3.6,7.2
20949,3.7,6.2
20950,5.8,11.4
20951,2.6,7.6
20952,1.7,4.1
20953,6.1,10.4
20954,3.5,5.8
20955,2.7,5.5
20956,2.3,6.1
20957,2.6,7.5
20958,0.4,1.1
20959,3.3,6.3
20960,4.9,10.3
20961,6.1,10.5
20962,0.9,32.1
20963,3.4,5.4
20964,2.8,4.8
20965,5.4,41.8
20966,2.2,6.9
20967,4.0,9.9
20968,6.0,13.4
20969,1.7,4.2
20970,4.3,9.5
20971,4.4,10.1
20972,0.6,1.1
20973,0.5,1.4
20974,2.5,6.9
20975,1.0,2.1
20976,2.3,4.0
20977,3.2,5.7
20978,1.7,3.4
20979,2.0,35.0
20980,2.5,5.3
20981,3.0,6.8
20982,5.1,8.8
20983,2.5,6.7
20984,2.5,4.1
20985,2.0,3.4
20986,3.4,5.6
20987,2.8,5.0
20988,1.1,2.3
20989,5.2,8.5
20990,0.7,2.0
20991,2.5,4.7
20992,4.6,12.7
20993,0.9,2.2
20994,3.7,6.2
20995,2.3,4.5
20996,2.5,4.0
20997,3.6,8.1
20998,3.1,6.7
20999,2.1,4.3
21000,2.6,6.9
21001,3.0,7.9
21002,2.0,3.9
21003,3.3,7.9
21004,3.9,38.9
21005,4.3,8.3
21006,2.5,35.8
21007,3.2,8.8
21008,4.3,10.2
21009,2.8,6.8
21010,3.4,6.8
21011,1.4,5.2
21012,4.7,9.7
21013,3.3,9.8
21014,3.2,4.8
21015,1.7,2.5
21016,3.1,5.1
21017,3.0,5.4
21018,5.8,10.7
21019,5.8,12.9
21020,2.5,7.0
21021,2.9,4.9
21022,5.3,8.2
21023,4.6,10.7
21024,2.9,4.5
21025,3.3,5.6
21026,5.9,43.4
21027,2.0,3.3
21028,6.1,15.5
21029,2.5,4.6
21030,3.6,7.2
21031,2.9,37.1
21032,2.6,5.1
21033,2.3,5.1
21034,1.9,3.4
21035,5.3,9.7
21036,1.1,2.5
21037,1.8,34.3
21038,2.1,4.2
21039,0.8,1.8
21040,2.1,4.2
21041,1.0,2.8
21042,2.4,4.4
21043,1.4,2.7
21044,2.0,4.8
21045,1.8,3.4
21046,1.2,2.2
21047,5.1,11.5
21048,2.0,5.4
21049,4.9,11.9
21050,2.3,5.7
21051,4.3,7.2
21052,6.6,44.5
21053,3.7,10.2
21054,0.8,2.0
21055,2.4,6.1
21056,2.7,4.8
21057,4.3,7.1
21058,4.8,8.4
21059,0.7,1.6
21060,4.0,8.1
21061,2.3,4.3
21062,3.8,5.9
21063,0.9,2.1
21064,4.0,9.1
21065,4.0,7.4
21066,0.7,1.7
21067,2.5,7.1
21068,7.2,16.6
21069,2.3,4.2
21070,3.5,8.4
21071,4.1,10.1
21072,1.8,3.3
21073,4.1,7.5
21074,0.6,1.6
21075,3.8,8.5
21076,5.6,15.4
21077,2.0,4.3
21078,4.1,8.3
21079,2.6,7.9
21080,1.7,2.9
21081,2.8,5.6
21082,2.5,6.8
21083,3.2,8.7
21084,4.3,9.3
21085,3.0,8.1
21086,3.2,5.4
21087,4.9,9.5
21088,2.0,3.3
21089,3.5,5.5
21090,1.5,4.7
21091,1.9,3.5
21092,4.8,8.5
21093,5.6,10.5
21094,1.8,2.9
21095,4.6,12.4
21096,3.3,6.7
21097,2.5,4.4
21098,3.6,11.1
21099,2.2,4.2
21100,5.1,8.9
21101,3.2,4.9
21102,2.9,4.8
21103,2.5,5.5
21104,3.9,8.9
21105,1.6,2.5
21106,3.7,7.6
21107,3.1,7.3
21108,3.1,5.2
21109,3.4,5.6
21110,2.2,4.3
21111,5.8,12.3
21112,2.1,4.1
21113,2.8,5.7
21114,0.6,1.4
21115,1.8,2.8
21116,1.5,2.7
21117,2.5,5.3
21118,2.3,4.8
21119,1.1,2.1
21120,0.6,1.3
21121,5.5,9.8
21122,1.3,2.6
21123,1.7,3.3
21124,2.2,3.7
21125,2.2,4.3
21126,4.7,7.8
21127,2.5,5.1
21128,3.4,10.0
21129,6.2,15.7
21130,0.6,1.0
21131,1.7,3.7
21132,5.1,11.2
21133,6.3,44.3
21134,2.1,6.0
21135,2.8,5.1
21136,6.6,13.8
21137,2.2,37.0
21138,6.1,10.2
21139,3.3,6.4
21140,1.2,2.1
21141,2.3,6.0
21142,3.4,6.3
21143,0.6,1.5
21144,0.8,2.2
21145,5.1,8.1
21146,4.7,8.0
21147,2.7,5.7
21148,3.8,10.0
21149,2.1,37.1
21150,1.5,2.7
21151,3.2,5.1
21152,0.5,1.5
21153,5.6,9.6
21154,4.8,8.8
21155,1.0,1.9
21156,2.2,3.8
21157,4.3,8.1
21158,1.2,3.0
21159,3.9,11.4
21160,0.9,2.3
21161,4.3,7.8
21162,1.5,2.7
21163,3.9,7.0
21164,2.5,5.3
21165,5.6,9.1
21166,5.5,9.6
21167,4.4,8.0
21168,0.8,2.2
21169,4.8,10.0
21170,2.9,7.3
21171,5.0,7.5
21172,3.9,39.5
21173,0.5,1.4
21174,3.8,10.3
21175,2.3,7.0
21176,3.8,7.1
21177,3.4,6.5
21178,2.4,4.6
21179,5.5,10.0
21180,2.7,5.1
21181,4.1,7.5
21182,2.1,4.1
21183,2.3,5.8
21184,2.9,6.0
21185,3.5,44.7
21186,4.6,12.6
21187,1.4,3.2
21188,4.3,12.5
21189,4.2,8.3
21190,0.8,2.0
21191,2.6,7.9
21192,0.9,2.1
21193,4.3,9.5
21194,3.9,7.8
21195,5.0,8.4
21196,3.7,8.1
21197,5.8,13.1
21198,1.7,2.5
21199,3.2,4.9
21200,2.0,3.0
21201,2.8,5.4
21202,5.9,44.0
21203,4.1,9.1
21204,2.5,3.9
21205,2.0,3.3
21206,0.5,1.4
21207,4.3,6.8
21208,4.3,8.4
21209,1.7,3.0
21210,0.9,1.6
21211,2.3,4.1
21212,2.6,6.0
21213,1.9,6.1
21214,3.6,40.3
21215,3.2,5.7
21216,2.4,5.0
21217,5.7,10.2
21218,5.8,9.6
21219,0.7,1.7
21220,4.8,9.0
21221,1.2,2.2
21222,2.5,7.3
21223,7.0,14.4
21224,3.8,8.3
21225,0.7,2.1
21226,4.0,9.3
21227,2.4,4.6
21228,2.4,7.9
21229,3.1,9.1
21230,1.8,3.8
21231,5.0,10.7
21232,2.4,4.2
21233,4.4,9.7
21234,3.0,9.1
21235,5.1,9.4
21236,4.5,9.9
21237,4.3,9.4
21238,4.8,8.1
21239,0.6,1.0
21240,2.9,6.0
21241,1.0,2.3
21242,5.4,10.1
21243,1.1,2.3
21244,3.7,6.7
21245,1.9,3.4
21246,4.4,7.9
21247,4.3,7.5
21248,2.0,3.2
21249,2.1,35.7
21250,5.9,10.3
21251,2.2,5.4
21252,5.4,42.5
21253,1.9,3.6
21254,1.0,2.5
21255,0.8,1.5
21256,2.6,5.4
21257,3.4,5.6
21258,2.9,6.1
21259,3.5,7.2
21260,5.2,9.8
21261,4.2,11.1
21262,1.0,2.1
21263,6.9,11.0
21264,6.1,11.4
21265,6.6,13.0
21266,6.3,12.4
21267,1.2,2.6
21268,3.5,7.1
21269,0.6,1.3
21270,5.2,10.8
21271,2.1,4.2
21272,3.0,8.6
21273,4.2,9.4
21274,1.4,3.9
21275,0.8,1.9
21276,0.8,1.8
21277,1.6,2.4
21278,4.6,7.3
21279,5.2,11.3
21280,2.0,4.2
21281,2.2,4.5
21282,2.8,4.9
21283,5.9,10.9
21284,3.8,6.6
21285,4.8,9.2
21286,5.6,9.7
21287,4.1,9.9
21288,4.7,12.2
21289,2.4,7.2
21290,1.0,2.1
21291,2.8,5.2
21292,2.7,5.0
21293,6.5,47.1
21294,1.8,6.1
21295,2.2,6.5
21296,5.1,9.3
21297,5.0,8.8
21298,2.7,5.9
21299,0.7,1.5
21300,3.5,39.9
21301,1.5,3.2
21302,5.5,13.3
21303,2.5,4.5
21304,3.9,6.7
21305,4.0,8.1
21306,3.7,8.9
21307,0.5,1.5
21308,5.0,10.7
21309,2.7,5.0
21310,4.2,9.3
21311,4.7,11.9
21312,0.7,2.0
21313,2.4,4.6
21314,5.3,10.2
21315,3.1,6.7
21316,3.4,7.1
21317,2.6,6.8
21318,6.9,46.1
21319,5.2,13.4
21320,3.4,9.7
21321,1.8,4.7
21322,4.8,10.2
21323,4.7,11.5
21324,3.4,7.0
21325,4.1,7.0
21326,2.4,4.4
21327,3.0,5.3
21328,3.7,6.9
21329,1.5,2.8
21330,2.1,3.9
21331,5.6,9.8
21332,2.3,7.7
21333,1.1,2.2
21334,1.0,1.8
21335,5.2,13.5
21336,2.5,37.8
21337,4.7,11.3
21338,2.4,6.1
21339,2.7,5.3
21340,3.3,6.1
21341,3.2,4.8
21342,0.6,1.2
21343,1.3,2.7
21344,2.5,37.0
21345,1.5,3.4
21346,2.6,7.8
21347,2.8,9.4
21348,3.9,39.1
21349,3.3,6.2
21350,4.5,9.4
21351,4.3,9.8
21352,5.2,15.0
21353,6.1,10.9
21354,1.8,2.9
21355,3.0,6.9
21356,2.5,6.6
21357,2.8,7.6
21358,0.7,1.8
21359,4.0,7.5
21360,5.9,43.9
21361,5.3,11.6
21362,4.3,7.9
21363,2.5,36.8
21364,3.2,9.0
21365,4.3,9.4
21366,6.8,11.2
21367,1.7,3.9
21368,4.0,9.5
21369,1.3,2.7
21370,3.5,6.1
21371,2.7,6.1
21372,6.1,10.5
21373,2.5,4.5
21374,6.3,16.1
21375,5.6,12.9
21376,4.1,40.4
21377,2.5,4.4
21378,6.5,11.3
21379,2.1,5.9
21380,6.3,44.5
21381,3.2,8.4
21382,4.1,6.6
21383,2.4,4.2
21384,5.1,9.3
21385,3.1,38.3
21386,1.5,4.7
21387,2.2,4.7
21388,3.2,8.8
21389,1.6,2.5
21390,2.9,5.0
21391,3.4,5.5
21392,1.7,2.6
21393,3.2,4.9
21394,5.8,14.3
21395,3.4,6.0
21396,1.0,2.8
21397,2.2,4.2
21398,1.3,2.6
21399,2.1,3.7
21400,3.2,5.3
21401,0.8,1.6
21402,4.8,12.4
21403,1.3,3.9
21404,1.4,3.6
21405,2.3,5.0
21406,3.4,7.2
21407,3.5,5.7
21408,5.6,8.7
21409,2.5,6.2
21410,3.5,10.9
21411,1.9,5.0
21412,3.2,9.3
21413,1.3,2.6
21414,2.9,5.7
21415,2.1,4.3
21416,2.3,4.9
21417,1.8,6.7
21418,1.6,3.1
21419,0.9,1.9
21420,0.6,1.1
21421,0.6,1.6
21422,1.2,2.2
21423,4.1,7.4
21424,5.1,11.8
21425,2.5,7.6
21426,3.8,8.6
21427,2.0,4.6
21428,1.8,3.6
21429,1.0,2.8
21430,5.4,9.9
21431,2.9,4.7
21432,2.8,8.3
21433,1.3,2.7
21434,1.0,1.8
21435,5.0,7.8
21436,3.6,5.9
21437,2.0,3.7
21438,0.9,2.2
21439,2.9,7.7
21440,3.0,5.1
21441,3.8,9.2
21442,2.3,4.2
21443,2.9,4.6
21444,3.0,4.9
21445,4.1,8.0
21446,1.5,2.5
21447,5.3,8.1
21448,2.5,8.5
21449,4.8,10.2
21450,2.6,8.0
21451,5.6,9.2
21452,0.9,2.2
21453,2.5,4.3
21454,2.3,4.2
21455,5.0,8.5
21456,3.1,6.9
21457,3.0,7.7
21458,4.3,9.9
21459,1.2,2.1
21460,5.1,10.0
21461,0.9,1.9
21462,1.9,3.8
21463,2.6,8.4
21464,6.2,12.1
21465,4.1,8.5
21466,2.2,4.2
21467,4.7,8.8
21468,1.9,3.4
21469,3.7,6.2
21470,0.5,1.4
21471,0.7,2.1
21472,0.4,1.1
21473,1.5,2.7
21474,2.8,5.1
21475,3.7,7.8
21476,6.1,47.5
21477,3.4,7.4
21478,0.6,1.1
21479,2.2,4.1
21480,0.6,1.3
21481,1.0,2.8
21482,3.2,4.9
21483,3.9,40.1
21484,2.9,6.2
21485,5.0,8.2
21486,3.4,7.6
21487,2.7,4.1
21488,0.8,1.8
21489,2.7,4.5
21490,3.5,6.9
21491,4.0,7.5
21492,2.5,4.4
21493,1.8,5.1
21494,4.3,9.8
21495,3.4,6.3
21496,4.8,10.6
21497,4.8,10.7
21498,2.5,7.4
21499,3.9,9.0
21500,2.2,4.2
21501,5.0,8.6
21502,2.8,5.5
21503,4.3,8.1
21504,1.3,3.1
21505,4.4,9.9
21506,5.3,14.4
21507,3.7,6.5
21508,5.4,9.9
21509,3.0,5.1
21510,2.1,4.5
21511,2.7,4.7
21512,0.9,1.7
21513,0.6,1.6
21514,5.5,9.3
21515,4.3,7.2
21516,0.5,1.4
21517,4.8,12.5
21518,1.7,2.8
21519,1.6,4.2
21520,4.9,8.3
21521,2.9,5.6
21522,1.6,3.1
21523,4.3,8.4
21524,2.2,5.1
21525,4.0,7.2
21526,2.7,6.2
21527,6.6,11.0
21528,1.2,2.1
21529,5.6,11.3
21530,5.3,9.1
21531,3.8,8.6
21532,3.6,9.0
21533,1.0,2.8
21534,5.0,10.4
21535,4.0,9.3
21536,2.3,5.8
21537,2.1,4.4
21538,1.8,35.6
21539,4.1,7.3
21540,6.6,45.1
21541,4.9,12.5
21542,2.0,6.1
21543,4.1,10.3
21544,1.9,3.6
21545,0.6,1.0
21546,2.6,4.7
21547,3.8,6.8
21548,2.3,4.2
21549,3.8,11.1
21550,1.0,2.2
21551,2.4,4.6
21552,2.7,4.7
21553,2.9,8.3
21554,5.5,9.6
21555,3.4,6.4
21556,5.7,11.4
21557,2.0,3.3
21558,2.3,7.1
21559,1.5,2.4
21560,1.7,4.6
21561,4.4,9.6
21562,4.3,7.0
21563,4.4,8.1
21564,3.1,9.4
21565,4.5,10.5
21566,2.2,4.0
21567,2.9,9.0
21568,1.4,5.4
21569,3.0,5.4
21570,6.7,13.2
21571,5.7,10.8
21572,2.3,6.6
21573,3.2,4.9
21574,1.7,2.8
21575,3.1,5.4
21576,6.0,13.7
21577,2.8,5.2
21578,1.0,3.0
21579,1.8,2.8
21580,5.4,14.3
21581,3.2,5.6
21582,4.1,8.4
21583,4.3,8.0
21584,2.6,5.1
21585,2.4,7.8
21586,5.1,12.1
21587,0.7,2.1
21588,2.4,4.8
21589,3.4,5.5
21590,2.8,5.2
21591,2.6,6.8
21592,2.5,6.7
21593,3.7,8.8
21594,2.3,6.0
21595,4.0,9.1
21596,1.2,2.1
21597,2.1,4.3
21598,4.0,12.6
21599,2.2,38.1
21600,0.7,2.2
21601,4.1,7.5
21602,1.9,4.4
21603,5.1,9.2
21604,0.7,1.6
21605,3.8,9.1
21606,2.3,7.8
21607,5.0,9.5
21608,1.1,2.7
21609,2.4,6.6
21610,2.8,5.4
21611,5.2,10.6
21612,3.9,6.8
21613,0.9,33.4
21614,3.7,7.9
21615,2.3,4.7
21616,2.8,5.2
21617,2.8,6.1
21618,4.9,9.5
21619,2.8,5.3
21620,3.5,9.9
21621,3.5,5.8
21622,2.7,4.9
21623,1.3,2.7
21624,1.6,4.0
21625,3.2,5.7
21626,4.1,9.9
21627,1.0,2.5
21628,6.2,11.0
21629,5.7,11.5
21630,2.8,5.4
21631,5.9,15.0
21632,3.6,10.3
21633,0.7,1.5
21634,2.2,4.8
21635,4.6,7.6
21636,3.1,6.6
21637,3.9,7.9
21638,3.0,8.5
21639,3.4,5.8
21640,2.4,3.9
21641,3.4,5.9
21642,1.1,2.8
21643,1.8,4.5
21644,5.4,43.1
21645,2.6,6.3
21646,4.3,7.7
21647,3.8,7.5
21648,4.6,11.4
21649,0.5,1.5
21650,3.9,7.3
21651,6.3,44.7
21652,2.6,4.9
21653,3.1,9.6
21654,2.3,4.2
21655,1.8,4.3
21656,5.9,9.9
21657,4.7,10.2
21658,3.2,7.0
21659,2.6,5.9
21660,2.8,5.9
21661,2.5,5.0
21662,3.5,9.8
21663,5.8,9.9
21664,1.7,4.2
21665,0.7,1.4
21666,3.9,7.1
21667,3.9,39.5
21668,1.2,2.4
21669,2.2,3.9
21670,4.8,8.8
21671,1.9,6.1
21672,3.2,6.3
21673,2.4,4.9
21674,5.8,10.0
21675,4.0,40.5
21676,1.0,2.7
21677,4.0,7.6
21678,2.9,5.1
21679,1.6,2.5
21680,0.6,1.3
21681,2.3,4.7
21682,1.8,3.1
21683,2.1,4.1
21684,2.3,6.0
21685,3.4,5.7
21686,3.1,5.3
21687,6.0,11.2
21688,4.4,8.9
21689,3.3,9.1
21690,5.9,44.6
21691,3.2,4.8
21692,2.3,4.2
21693,2.1,4.3
21694,3.4,6.6
21695,0.4,1.1
21696,6.7,48.6
21697,2.8,5.0
21698,0.7,1.5
21699,2.3,3.6
21700,2.3,3.7
21701,1.6,35.8
21702,2.0,3.9
21703,5.9,10.6
21704,2.6,7.6
21705,2.2,4.4
21706,3.3,6.0
21707,0.9,1.7
21708,1.7,3.6
21709,4.3,7.4
21710,4.2,8.0
21711,0.6,1.1
21712,2.3,6.0
21713,2.5,37.1
21714,4.3,9.8
21715,2.8,8.6
21716,4.3,8.0
21717,4.8,8.4
21718,2.1,5.9
21719,5.0,7.7
21720,1.6,2.8
21721,1.8,4.5
21722,2.1,4.2
21723,2.8,5.1
21724,2.5,5.9
21725,1.0,2.5
21726,4.3,7.8
21727,2.3,4.6
21728,4.3,7.2
21729,1.1,2.7
21730,4.8,10.2
21731,5.0,9.2
21732,2.1,4.7
21733,3.9,7.2
21734,2.6,4.7
21735,2.3,4.2
21736,5.5,12.2
21737,4.6,10.0
21738,3.5,5.5
21739,4.9,9.5
21740,3.5,8.5
21741,1.5,4.7
21742,3.2,5.3
21743,2.7,4.8
21744,5.9,9.7
21745,1.0,2.8
21746,3.2,5.5
21747,2.0,3.1
21748,5.2,11.1
21749,2.1,4.5
21750,4.8,8.7
21751,0.5,1.4
21752,2.6,8.6
21753,1.9,3.4
21754,5.3,9.3
21755,1.0,2.4
21756,4.8,9.3
21757,4.0,8.8
21758,4.2,9.4
21759,3.2,7.7
21760,5.6,9.2
21761,1.7,4.0
21762,7.3,15.9
21763,6.0,15.1
21764,3.7,9.4
21765,2.8,5.2
21766,2.0,3.3
21767,4.0,8.4
21768,2.9,5.2
21769,5.9,44.8
21770,2.0,3.1
21771,0.5,1.4
21772,1.5,3.3
21773,6.6,11.7
21774,1.5,3.2
21775,1.4,3.5
21776,3.2,4.9
21777,2.1,36.2
21778,1.7,2.6
21779,1.2,2.1
21780,1.2,2.0
21781,1.2,2.0
21782,4.0,8.0
21783,1.0,2.5
21784,5.5,13.9
21785,0.9,2.0
21786,2.5,38.5
21787,5.7,14.4
21788,4.2,45.6
21789,2.1,4.2
21790,5.8,12.2
21791,3.4,7.5
21792,5.0,8.2
21793,2.8,5.9
21794,3.5,5.9
21795,6.1,11.6
21796,3.4,6.9
21797,4.4,9.9
21798,1.7,3.5
21799,4.9,10.6
21800,6.1,13.8
21801,1.7,4.0
