agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
3666,3666,1,2,1,2,481.11,492.10,10.99,1,1,10.00,1,0,11.00,
3667,3667,1,2,1,2,481.12,492.20,11.08,1,1,10.00,1,0,11.00,
3668,3668,1,2,1,2,481.14,492.20,11.06,1,1,10.00,1,0,11.00,
3669,3669,1,2,1,2,481.16,492.20,11.04,1,1,10.00,1,0,11.00,
3670,3670,1,2,1,2,481.17,492.20,11.03,1,1,10.00,1,0,11.00,
3671,3671,1,2,1,2,481.19,492.20,11.01,1,1,10.00,1,0,11.00,
3672,3672,1,2,1,2,481.21,492.20,10.99,1,1,10.00,1,0,11.00,
3673,3673,1,2,1,2,481.22,492.30,11.08,1,1,10.00,1,0,11.00,
3674,3674,1,2,1,2,481.24,492.30,11.06,1,1,10.00,1,0,11.00,
3675,3675,1,2,1,2,481.26,492.30,11.04,1,1,10.00,1,0,11.00,
3676,3676,1,2,1,2,481.27,492.30,11.03,1,1,10.00,1,0,11.00,
3677,3677,1,2,1,2,481.29,492.30,11.01,1,1,10.00,1,0,11.00,
3678,3678,1,2,1,2,481.31,492.30,10.99,1,1,10.00,1,0,11.00,
3679,3679,1,2,1,2,481.32,492.40,11.08,1,1,10.00,1,0,11.00,
3680,3680,1,2,1,2,481.34,492.40,11.06,1,1,10.00,1,0,11.00,
3681,3681,1,2,1,2,481.36,492.40,11.04,1,1,10.00,1,0,11.00,
3682,3682,1,2,1,2,481.37,492.40,11.03,1,1,10.00,1,0,11.00,
3683,3683,1,2,1,2,481.39,492.40,11.01,1,1,10.00,1,0,11.00,
3684,3684,1,2,1,2,481.41,492.40,10.99,1,1,10.00,1,0,11.00,
3685,3685,1,2,1,2,481.42,492.50,11.08,1,1,10.00,1,0,11.00,
3686,3686,1,2,1,2,481.44,492.50,11.06,1,1,10.00,1,0,11.00,
3687,3687,1,2,1,2,481.46,492.50,11.04,1,1,10.00,1,0,11.00,
3688,3688,1,2,1,2,481.47,492.50,11.03,1,1,10.00,1,0,11.00,
3689,3689,1,2,1,2,481.49,492.50,11.01,1,1,10.00,1,0,11.00,
3690,3690,1,2,1,2,481.51,492.50,10.99,1,1,10.00,1,0,11.00,
3691,3691,1,2,1,2,481.52,492.60,11.08,1,1,10.00,1,0,11.00,
3692,3692,1,2,1,2,481.54,492.60,11.06,1,1,10.00,1,0,11.00,
3693,3693,1,2,1,2,481.56,492.60,11.04,1,1,10.00,1,0,11.00,
3694,3694,1,2,1,2,481.57,492.60,11.03,1,1,10.00,1,0,11.00,
3695,3695,1,2,1,2,481.59,492.60,11.01,1,1,10.00,1,0,11.00,
3696,3696,1,2,1,2,481.61,492.60,10.99,1,1,10.00,1,0,11.00,
3697,3697,1,2,1,2,481.62,492.70,11.08,1,1,10.00,1,0,11.00,
3698,3698,1,2,1,2,481.64,492.70,11.06,1,1,10.00,1,0,11.00,
3699,3699,1,2,1,2,481.66,492.70,11.04,1,1,10.00,1,0,11.00,
3700,3700,1,2,1,2,481.67,492.70,11.03,1,1,10.00,1,0,11.00,
3701,3701,1,2,1,2,481.69,492.70,11.01,1,1,10.00,1,0,11.00,
3702,3702,1,2,1,2,481.71,492.70,10.99,1,1,10.00,1,0,11.00,
3703,3703,1,2,1,2,481.72,492.80,11.08,1,1,10.00,1,0,11.00,
3704,3704,1,2,1,2,481.74,492.80,11.06,1,1,10.00,1,0,11.00,
3705,3705,1,2,1,2,481.76,492.80,11.04,1,1,10.00,1,0,11.00,
3706,3706,1,2,1,2,481.77,492.80,11.03,1,1,10.00,1,0,11.00,
3707,3707,1,2,1,2,481.79,492.80,11.01,1,1,10.00,1,0,11.00,
3708,3708,1,2,1,2,481.81,492.80,10.99,1,1,10.00,1,0,11.00,
3709,3709,1,2,1,2,481.82,492.90,11.08,1,1,10.00,1,0,11.00,
3710,3710,1,2,1,2,481.84,492.90,11.06,1,1,10.00,1,0,11.00,
3711,3711,1,2,1,2,481.86,492.90,11.04,1,1,10.00,1,0,11.00,
3712,3712,1,2,1,2,481.87,492.90,11.03,1,1,10.00,1,0,11.00,
3713,3713,1,2,1,2,481.89,492.90,11.01,1,1,10.00,1,0,11.00,
3714,3714,1,2,1,2,481.91,492.90,10.99,1,1,10.00,1,0,11.00,
3715,3715,1,2,1,2,481.92,493.00,11.08,1,1,10.00,1,0,11.00,
3716,3716,1,2,1,2,481.94,493.00,11.06,1,1,10.00,1,0,11.00,
3717,3717,1,2,1,2,481.96,493.00,11.04,1,1,10.00,1,0,11.00,
3718,3718,1,2,1,2,481.97,493.00,11.03,1,1,10.00,1,0,11.00,
3719,3719,1,2,1,2,481.99,493.00,11.01,1,1,10.00,1,0,11.00,
3720,3720,1,2,1,2,482.01,493.00,10.99,1,1,10.00,1,0,11.00,
3721,3721,1,2,1,2,482.02,493.10,11.08,1,1,10.00,1,0,11.00,
3722,3722,1,2,1,2,482.04,493.10,11.06,1,1,10.00,1,0,11.00,
3723,3723,1,2,1,2,482.06,493.10,11.04,1,1,10.00,1,0,11.00,
3724,3724,1,2,1,2,482.07,493.10,11.03,1,1,10.00,1,0,11.00,
3725,3725,1,2,1,2,482.09,493.10,11.01,1,1,10.00,1,0,11.00,
3726,3726,1,2,1,2,482.11,493.10,10.99,1,1,10.00,1,0,11.00,
3727,3727,1,2,1,2,482.12,493.20,11.08,1,1,10.00,1,0,11.00,
3728,3728,1,2,1,2,482.14,493.20,11.06,1,1,10.00,1,0,11.00,
3729,3729,1,2,1,2,482.16,493.20,11.04,1,1,10.00,1,0,11.00,
3730,3730,1,2,1,2,482.17,493.20,11.03,1,1,10.00,1,0,11.00,
3731,3731,1,2,1,2,482.19,493.20,11.01,1,1,10.00,1,0,11.00,
3732,3732,1,2,1,2,482.21,493.20,10.99,1,1,10.00,1,0,11.00,
3733,3733,1,2,1,2,482.22,493.30,11.08,1,1,10.00,1,0,11.00,
3734,3734,1,2,1,2,482.24,493.30,11.06,1,1,10.00,1,0,11.00,
3735,3735,1,2,1,2,482.26,493.30,11.04,1,1,10.00,1,0,11.00,
3736,3736,1,2,1,2,482.27,493.30,11.03,1,1,10.00,1,0,11.00,
3737,3737,1,2,1,2,482.29,493.30,11.01,1,1,10.00,1,0,11.00,
3738,3738,1,2,1,2,482.31,493.30,10.99,1,1,10.00,1,0,11.00,
3739,3739,1,2,1,2,482.32,493.40,11.08,1,1,10.00,1,0,11.00,
3740,3740,1,2,1,2,482.34,493.40,11.06,1,1,10.00,1,0,11.00,
3741,3741,1,2,1,2,482.36,493.40,11.04,1,1,10.00,1,0,11.00,
3742,3742,1,2,1,2,482.37,493.40,11.03,1,1,10.00,1,0,11.00,
3743,3743,1,2,1,2,482.39,493.40,11.01,1,1,10.00,1,0,11.00,
3744,3744,1,2,1,2,482.41,493.40,10.99,1,1,10.00,1,0,11.00,
3745,3745,1,2,1,2,482.42,493.50,11.08,1,1,10.00,1,0,11.00,
3746,3746,1,2,1,2,482.44,493.50,11.06,1,1,10.00,1,0,11.00,
3747,3747,1,2,1,2,482.46,493.50,11.04,1,1,10.00,1,0,11.00,
3748,3748,1,2,1,2,482.47,493.50,11.03,1,1,10.00,1,0,11.00,
3749,3749,1,2,1,2,482.49,493.50,11.01,1,1,10.00,1,0,11.00,
3750,3750,1,2,1,2,482.51,493.50,10.99,1,1,10.00,1,0,11.00,
3751,3751,1,2,1,2,482.52,493.60,11.08,1,1,10.00,1,0,11.00,
3752,3752,1,2,1,2,482.54,493.60,11.06,1,1,10.00,1,0,11.00,
3753,3753,1,2,1,2,482.56,493.60,11.04,1,1,10.00,1,0,11.00,
3754,3754,1,2,1,2,482.57,493.60,11.03,1,1,10.00,1,0,11.00,
3755,3755,1,2,1,2,482.59,493.60,11.01,1,1,10.00,1,0,11.00,
3756,3756,1,2,1,2,482.61,493.60,10.99,1,1,10.00,1,0,11.00,
3757,3757,1,2,1,2,482.62,493.70,11.08,1,1,10.00,1,0,11.00,
3758,3758,1,2,1,2,482.64,493.70,11.06,1,1,10.00,1,0,11.00,
3759,3759,1,2,1,2,482.66,493.70,11.04,1,1,10.00,1,0,11.00,
3760,3760,1,2,1,2,482.67,493.70,11.03,1,1,10.00,1,0,11.00,
3761,3761,1,2,1,2,482.69,493.70,11.01,1,1,10.00,1,0,11.00,
3762,3762,1,2,1,2,482.71,493.70,10.99,1,1,10.00,1,0,11.00,
3763,3763,1,2,1,2,482.72,493.80,11.08,1,1,10.00,1,0,11.00,
3764,3764,1,2,1,2,482.74,493.80,11.06,1,1,10.00,1,0,11.00,
3765,3765,1,2,1,2,482.76,493.80,11.04,1,1,10.00,1,0,11.00,
3766,3766,1,2,1,2,482.77,493.80,11.03,1,1,10.00,1,0,11.00,
3767,3767,1,2,1,2,482.79,493.80,11.01,1,1,10.00,1,0,11.00,
3768,3768,1,2,1,2,482.81,493.80,10.99,1,1,10.00,1,0,11.00,
3769,3769,1,2,1,2,482.82,493.90,11.08,1,1,10.00,1,0,11.00,
3770,3770,1,2,1,2,482.84,493.90,11.06,1,1,10.00,1,0,11.00,
3771,3771,1,2,1,2,482.86,493.90,11.04,1,1,10.00,1,0,11.00,
3772,3772,1,2,1,2,482.87,493.90,11.03,1,1,10.00,1,0,11.00,
3773,3773,1,2,1,2,482.89,493.90,11.01,1,1,10.00,1,0,11.00,
3774,3774,1,2,1,2,482.91,493.90,10.99,1,1,10.00,1,0,11.00,
3775,3775,1,2,1,2,482.92,494.00,11.08,1,1,10.00,1,0,11.00,
3776,3776,1,2,1,2,482.94,494.00,11.06,1,1,10.00,1,0,11.00,
3777,3777,1,2,1,2,482.96,494.00,11.04,1,1,10.00,1,0,11.00,
3778,3778,1,2,1,2,482.97,494.00,11.03,1,1,10.00,1,0,11.00,
3779,3779,1,2,1,2,482.99,494.00,11.01,1,1,10.00,1,0,11.00,
3780,3780,1,2,1,2,483.01,494.00,10.99,1,1,10.00,1,0,11.00,
3781,3781,1,2,1,2,483.02,494.10,11.08,1,1,10.00,1,0,11.00,
3782,3782,1,2,1,2,483.04,494.10,11.06,1,1,10.00,1,0,11.00,
3783,3783,1,2,1,2,483.06,494.10,11.04,1,1,10.00,1,0,11.00,
3784,3784,1,2,1,2,483.07,494.10,11.03,1,1,10.00,1,0,11.00,
3785,3785,1,2,1,2,483.09,494.10,11.01,1,1,10.00,1,0,11.00,
3786,3786,1,2,1,2,483.11,494.10,10.99,1,1,10.00,1,0,11.00,
3787,3787,1,2,1,2,483.12,494.20,11.08,1,1,10.00,1,0,11.00,
3788,3788,1,2,1,2,483.14,494.20,11.06,1,1,10.00,1,0,11.00,
3789,3789,1,2,1,2,483.16,494.20,11.04,1,1,10.00,1,0,11.00,
3790,3790,1,2,1,2,483.17,494.20,11.03,1,1,10.00,1,0,11.00,
3791,3791,1,2,1,2,483.19,494.20,11.01,1,1,10.00,1,0,11.00,
3792,3792,1,2,1,2,483.21,494.20,10.99,1,1,10.00,1,0,11.00,
3793,3793,1,2,1,2,483.22,494.30,11.08,1,1,10.00,1,0,11.00,
3794,3794,1,2,1,2,483.24,494.30,11.06,1,1,10.00,1,0,11.00,
3795,3795,1,2,1,2,483.26,494.30,11.04,1,1,10.00,1,0,11.00,
3796,3796,1,2,1,2,483.27,494.30,11.03,1,1,10.00,1,0,11.00,
3797,3797,1,2,1,2,483.29,494.30,11.01,1,1,10.00,1,0,11.00,
3798,3798,1,2,1,2,483.31,494.30,10.99,1,1,10.00,1,0,11.00,
3799,3799,1,2,1,2,483.32,494.40,11.08,1,1,10.00,1,0,11.00,
3800,3800,1,2,1,2,483.34,494.40,11.06,1,1,10.00,1,0,11.00,
3801,3801,1,2,1,2,483.36,494.40,11.04,1,1,10.00,1,0,11.00,
3802,3802,1,2,1,2,483.37,494.40,11.03,1,1,10.00,1,0,11.00,
3803,3803,1,2,1,2,483.39,494.40,11.01,1,1,10.00,1,0,11.00,
3804,3804,1,2,1,2,483.41,494.40,10.99,1,1,10.00,1,0,11.00,
3805,3805,1,2,1,2,483.42,494.50,11.08,1,1,10.00,1,0,11.00,
3806,3806,1,2,1,2,483.44,494.50,11.06,1,1,10.00,1,0,11.00,
3807,3807,1,2,1,2,483.46,494.50,11.04,1,1,10.00,1,0,11.00,
3808,3808,1,2,1,2,483.47,494.50,11.03,1,1,10.00,1,0,11.00,
3809,3809,1,2,1,2,483.49,494.50,11.01,1,1,10.00,1,0,11.00,
3810,3810,1,2,1,2,483.51,494.50,10.99,1,1,10.00,1,0,11.00,
3811,3811,1,2,1,2,483.52,494.60,11.08,1,1,10.00,1,0,11.00,
3812,3812,1,2,1,2,483.54,494.60,11.06,1,1,10.00,1,0,11.00,
3813,3813,1,2,1,2,483.56,494.60,11.04,1,1,10.00,1,0,11.00,
3814,3814,1,2,1,2,483.57,494.60,11.03,1,1,10.00,1,0,11.00,
3815,3815,1,2,1,2,483.59,494.60,11.01,1,1,10.00,1,0,11.00,
3816,3816,1,2,1,2,483.61,494.60,10.99,1,1,10.00,1,0,11.00,
3817,3817,1,2,1,2,483.62,494.70,11.08,1,1,10.00,1,0,11.00,
3818,3818,1,2,1,2,483.64,494.70,11.06,1,1,10.00,1,0,11.00,
3819,3819,1,2,1,2,483.66,494.70,11.04,1,1,10.00,1,0,11.00,
3820,3820,1,2,1,2,483.67,494.70,11.03,1,1,10.00,1,0,11.00,
3821,3821,1,2,1,2,483.69,494.70,11.01,1,1,10.00,1,0,11.00,
3822,3822,1,2,1,2,483.71,494.70,10.99,1,1,10.00,1,0,11.00,
3823,3823,1,2,1,2,483.72,494.80,11.08,1,1,10.00,1,0,11.00,
3824,3824,1,2,1,2,483.74,494.80,11.06,1,1,10.00,1,0,11.00,
3825,3825,1,2,1,2,483.76,494.80,11.04,1,1,10.00,1,0,11.00,
3826,3826,1,2,1,2,483.77,494.80,11.03,1,1,10.00,1,0,11.00,
3827,3827,1,2,1,2,483.79,494.80,11.01,1,1,10.00,1,0,11.00,
3828,3828,1,2,1,2,483.81,494.80,10.99,1,1,10.00,1,0,11.00,
3829,3829,1,2,1,2,483.82,494.90,11.08,1,1,10.00,1,0,11.00,
3830,3830,1,2,1,2,483.84,494.90,11.06,1,1,10.00,1,0,11.00,
3831,3831,1,2,1,2,483.86,494.90,11.04,1,1,10.00,1,0,11.00,
3832,3832,1,2,1,2,483.87,494.90,11.03,1,1,10.00,1,0,11.00,
3833,3833,1,2,1,2,483.89,494.90,11.01,1,1,10.00,1,0,11.00,
3834,3834,1,2,1,2,483.91,494.90,10.99,1,1,10.00,1,0,11.00,
3835,3835,1,2,1,2,483.92,495.00,11.08,1,1,10.00,1,0,11.00,
3836,3836,1,2,1,2,483.94,495.00,11.06,1,1,10.00,1,0,11.00,
3837,3837,1,2,1,2,483.96,495.00,11.04,1,1,10.00,1,0,11.00,
3838,3838,1,2,1,2,483.97,495.00,11.03,1,1,10.00,1,0,11.00,
3839,3839,1,2,1,2,483.99,495.00,11.01,1,1,10.00,1,0,11.00,
3840,3840,1,2,1,2,484.01,495.00,10.99,1,1,10.00,1,0,11.00,
3841,3841,1,2,1,2,484.02,495.10,11.08,1,1,10.00,1,0,11.00,
3842,3842,1,2,1,2,484.04,495.10,11.06,1,1,10.00,1,0,11.00,
3843,3843,1,2,1,2,484.06,495.10,11.04,1,1,10.00,1,0,11.00,
3844,3844,1,2,1,2,484.07,495.10,11.03,1,1,10.00,1,0,11.00,
3845,3845,1,2,1,2,484.09,495.10,11.01,1,1,10.00,1,0,11.00,
3846,3846,1,2,1,2,484.11,495.10,10.99,1,1,10.00,1,0,11.00,
3847,3847,1,2,1,2,484.12,495.20,11.08,1,1,10.00,1,0,11.00,
3848,3848,1,2,1,2,484.14,495.20,11.06,1,1,10.00,1,0,11.00,
3849,3849,1,2,1,2,484.16,495.20,11.04,1,1,10.00,1,0,11.00,
3850,3850,1,2,1,2,484.17,495.20,11.03,1,1,10.00,1,0,11.00,
3851,3851,1,2,1,2,484.19,495.20,11.01,1,1,10.00,1,0,11.00,
3852,3852,1,2,1,2,484.21,495.20,10.99,1,1,10.00,1,0,11.00,
3853,3853,1,2,1,2,484.22,495.30,11.08,1,1,10.00,1,0,11.00,
3854,3854,1,2,1,2,484.24,495.30,11.06,1,1,10.00,1,0,11.00,
3855,3855,1,2,1,2,484.26,495.30,11.04,1,1,10.00,1,0,11.00,
3856,3856,1,2,1,2,484.27,495.30,11.03,1,1,10.00,1,0,11.00,
3857,3857,1,2,1,2,484.29,495.30,11.01,1,1,10.00,1,0,11.00,
3858,3858,1,2,1,2,484.31,495.30,10.99,1,1,10.00,1,0,11.00,
3859,3859,1,2,1,2,484.32,495.40,11.08,1,1,10.00,1,0,11.00,
3860,3860,1,2,1,2,484.34,495.40,11.06,1,1,10.00,1,0,11.00,
3861,3861,1,2,1,2,484.36,495.40,11.04,1,1,10.00,1,0,11.00,
3862,3862,1,2,1,2,484.37,495.40,11.03,1,1,10.00,1,0,11.00,
3863,3863,1,2,1,2,484.39,495.40,11.01,1,1,10.00,1,0,11.00,
3864,3864,1,2,1,2,484.41,495.40,10.99,1,1,10.00,1,0,11.00,
3865,3865,1,2,1,2,484.42,495.50,11.08,1,1,10.00,1,0,11.00,
3866,3866,1,2,1,2,484.44,495.50,11.06,1,1,10.00,1,0,11.00,
3867,3867,1,2,1,2,484.46,495.50,11.04,1,1,10.00,1,0,11.00,
3868,3868,1,2,1,2,484.47,495.50,11.03,1,1,10.00,1,0,11.00,
3869,3869,1,2,1,2,484.49,495.50,11.01,1,1,10.00,1,0,11.00,
3870,3870,1,2,1,2,484.51,495.50,10.99,1,1,10.00,1,0,11.00,
3871,3871,1,2,1,2,484.52,495.60,11.08,1,1,10.00,1,0,11.00,
3872,3872,1,2,1,2,484.54,495.60,11.06,1,1,10.00,1,0,11.00,
3873,3873,1,2,1,2,484.56,495.60,11.04,1,1,10.00,1,0,11.00,
3874,3874,1,2,1,2,484.57,495.60,11.03,1,1,10.00,1,0,11.00,
3875,3875,1,2,1,2,484.59,495.60,11.01,1,1,10.00,1,0,11.00,
3876,3876,1,2,1,2,484.61,495.60,10.99,1,1,10.00,1,0,11.00,
3877,3877,1,2,1,2,484.62,495.70,11.08,1,1,10.00,1,0,11.00,
3878,3878,1,2,1,2,484.64,495.70,11.06,1,1,10.00,1,0,11.00,
3879,3879,1,2,1,2,484.66,495.70,11.04,1,1,10.00,1,0,11.00,
3880,3880,1,2,1,2,484.67,495.70,11.03,1,1,10.00,1,0,11.00,
3881,3881,1,2,1,2,484.69,495.70,11.01,1,1,10.00,1,0,11.00,
3882,3882,1,2,1,2,484.71,495.70,10.99,1,1,10.00,1,0,11.00,
3883,3883,1,2,1,2,484.72,495.80,11.08,1,1,10.00,1,0,11.00,
3884,3884,1,2,1,2,484.74,495.80,11.06,1,1,10.00,1,0,11.00,
3885,3885,1,2,1,2,484.76,495.80,11.04,1,1,10.00,1,0,11.00,
3886,3886,1,2,1,2,484.77,495.80,11.03,1,1,10.00,1,0,11.00,
3887,3887,1,2,1,2,484.79,495.80,11.01,1,1,10.00,1,0,11.00,
3888,3888,1,2,1,2,484.81,495.80,10.99,1,1,10.00,1,0,11.00,
3889,3889,1,2,1,2,484.82,495.90,11.08,1,1,10.00,1,0,11.00,
3890,3890,1,2,1,2,484.84,495.90,11.06,1,1,10.00,1,0,11.00,
3891,3891,1,2,1,2,484.86,495.90,11.04,1,1,10.00,1,0,11.00,
3892,3892,1,2,1,2,484.87,495.90,11.03,1,1,10.00,1,0,11.00,
3893,3893,1,2,1,2,484.89,495.90,11.01,1,1,10.00,1,0,11.00,
3894,3894,1,2,1,2,484.91,495.90,10.99,1,1,10.00,1,0,11.00,
3895,3895,1,2,1,2,484.92,496.00,11.08,1,1,10.00,1,0,11.00,
3896,3896,1,2,1,2,484.94,496.00,11.06,1,1,10.00,1,0,11.00,
3897,3897,1,2,1,2,484.96,496.00,11.04,1,1,10.00,1,0,11.00,
3898,3898,1,2,1,2,484.97,496.00,11.03,1,1,10.00,1,0,11.00,
3899,3899,1,2,1,2,484.99,496.00,11.01,1,1,10.00,1,0,11.00,
3900,3900,1,2,1,2,485.01,496.00,10.99,1,1,10.00,1,0,11.00,
3901,3901,1,2,1,2,485.02,496.10,11.08,1,1,10.00,1,0,11.00,
3902,3902,1,2,1,2,485.04,496.10,11.06,1,1,10.00,1,0,11.00,
3903,3903,1,2,1,2,485.06,496.10,11.04,1,1,10.00,1,0,11.00,
3904,3904,1,2,1,2,485.07,496.10,11.03,1,1,10.00,1,0,11.00,
3905,3905,1,2,1,2,485.09,496.10,11.01,1,1,10.00,1,0,11.00,
3906,3906,1,2,1,2,485.11,496.10,10.99,1,1,10.00,1,0,11.00,
3907,3907,1,2,1,2,485.12,496.20,11.08,1,1,10.00,1,0,11.00,
3908,3908,1,2,1,2,485.14,496.20,11.06,1,1,10.00,1,0,11.00,
3909,3909,1,2,1,2,485.16,496.20,11.04,1,1,10.00,1,0,11.00,
3910,3910,1,2,1,2,485.17,496.20,11.03,1,1,10.00,1,0,11.00,
3911,3911,1,2,1,2,485.19,496.20,11.01,1,1,10.00,1,0,11.00,
3912,3912,1,2,1,2,485.21,496.20,10.99,1,1,10.00,1,0,11.00,
3913,3913,1,2,1,2,485.22,496.30,11.08,1,1,10.00,1,0,11.00,
3914,3914,1,2,1,2,485.24,496.30,11.06,1,1,10.00,1,0,11.00,
3915,3915,1,2,1,2,485.26,496.30,11.04,1,1,10.00,1,0,11.00,
3916,3916,1,2,1,2,485.27,496.30,11.03,1,1,10.00,1,0,11.00,
3917,3917,1,2,1,2,485.29,496.30,11.01,1,1,10.00,1,0,11.00,
3918,3918,1,2,1,2,485.31,496.30,10.99,1,1,10.00,1,0,11.00,
3919,3919,1,2,1,2,485.32,496.40,11.08,1,1,10.00,1,0,11.00,
3920,3920,1,2,1,2,485.34,496.40,11.06,1,1,10.00,1,0,11.00,
3921,3921,1,2,1,2,485.36,496.40,11.04,1,1,10.00,1,0,11.00,
3922,3922,1,2,1,2,485.37,496.40,11.03,1,1,10.00,1,0,11.00,
3923,3923,1,2,1,2,485.39,496.40,11.01,1,1,10.00,1,0,11.00,
3924,3924,1,2,1,2,485.41,496.40,10.99,1,1,10.00,1,0,11.00,
3925,3925,1,2,1,2,485.42,496.50,11.08,1,1,10.00,1,0,11.00,
3926,3926,1,2,1,2,485.44,496.50,11.06,1,1,10.00,1,0,11.00,
3927,3927,1,2,1,2,485.46,496.50,11.04,1,1,10.00,1,0,11.00,
3928,3928,1,2,1,2,485.47,496.50,11.03,1,1,10.00,1,0,11.00,
3929,3929,1,2,1,2,485.49,496.50,11.01,1,1,10.00,1,0,11.00,
3930,3930,1,2,1,2,485.51,496.50,10.99,1,1,10.00,1,0,11.00,
3931,3931,1,2,1,2,485.52,496.60,11.08,1,1,10.00,1,0,11.00,
3932,3932,1,2,1,2,485.54,496.60,11.06,1,1,10.00,1,0,11.00,
3933,3933,1,2,1,2,485.56,496.60,11.04,1,1,10.00,1,0,11.00,
3934,3934,1,2,1,2,485.57,496.60,11.03,1,1,10.00,1,0,11.00,
3935,3935,1,2,1,2,485.59,496.60,11.01,1,1,10.00,1,0,11.00,
3936,3936,1,2,1,2,485.61,496.60,10.99,1,1,10.00,1,0,11.00,
3937,3937,1,2,1,2,485.62,496.70,11.08,1,1,10.00,1,0,11.00,
3938,3938,1,2,1,2,485.64,496.70,11.06,1,1,10.00,1,0,11.00,
3939,3939,1,2,1,2,485.66,496.70,11.04,1,1,10.00,1,0,11.00,
3940,3940,1,2,1,2,485.67,496.70,11.03,1,1,10.00,1,0,11.00,
3941,3941,1,2,1,2,485.69,496.70,11.01,1,1,10.00,1,0,11.00,
3942,3942,1,2,1,2,485.71,496.70,10.99,1,1,10.00,1,0,11.00,
3943,3943,1,2,1,2,485.72,496.80,11.08,1,1,10.00,1,0,11.00,
3944,3944,1,2,1,2,485.74,496.80,11.06,1,1,10.00,1,0,11.00,
3945,3945,1,2,1,2,485.76,496.80,11.04,1,1,10.00,1,0,11.00,
3946,3946,1,2,1,2,485.77,496.80,11.03,1,1,10.00,1,0,11.00,
3947,3947,1,2,1,2,485.79,496.80,11.01,1,1,10.00,1,0,11.00,
3948,3948,1,2,1,2,485.81,496.80,10.99,1,1,10.00,1,0,11.00,
3949,3949,1,2,1,2,485.82,496.90,11.08,1,1,10.00,1,0,11.00,
3950,3950,1,2,1,2,485.84,496.90,11.06,1,1,10.00,1,0,11.00,
3951,3951,1,2,1,2,485.86,496.90,11.04,1,1,10.00,1,0,11.00,
3952,3952,1,2,1,2,485.87,496.90,11.03,1,1,10.00,1,0,11.00,
3953,3953,1,2,1,2,485.89,496.90,11.01,1,1,10.00,1,0,11.00,
3954,3954,1,2,1,2,485.91,496.90,10.99,1,1,10.00,1,0,11.00,
3955,3955,1,2,1,2,485.92,497.00,11.08,1,1,10.00,1,0,11.00,
3956,3956,1,2,1,2,485.94,497.00,11.06,1,1,10.00,1,0,11.00,
3957,3957,1,2,1,2,485.96,497.00,11.04,1,1,10.00,1,0,11.00,
3958,3958,1,2,1,2,485.97,497.00,11.03,1,1,10.00,1,0,11.00,
3959,3959,1,2,1,2,485.99,497.00,11.01,1,1,10.00,1,0,11.00,
3960,3960,1,2,1,2,486.01,497.00,10.99,1,1,10.00,1,0,11.00,
3961,3961,1,2,1,2,486.02,497.10,11.08,1,1,10.00,1,0,11.00,
3962,3962,1,2,1,2,486.04,497.10,11.06,1,1,10.00,1,0,11.00,
3963,3963,1,2,1,2,486.06,497.10,11.04,1,1,10.00,1,0,11.00,
3964,3964,1,2,1,2,486.07,497.10,11.03,1,1,10.00,1,0,11.00,
3965,3965,1,2,1,2,486.09,497.10,11.01,1,1,10.00,1,0,11.00,
3966,3966,1,2,1,2,486.11,497.10,10.99,1,1,10.00,1,0,11.00,
3967,3967,1,2,1,2,486.12,497.20,11.08,1,1,10.00,1,0,11.00,
3968,3968,1,2,1,2,486.14,497.20,11.06,1,1,10.00,1,0,11.00,
3969,3969,1,2,1,2,486.16,497.20,11.04,1,1,10.00,1,0,11.00,
3970,3970,1,2,1,2,486.17,497.20,11.03,1,1,10.00,1,0,11.00,
3971,3971,1,2,1,2,486.19,497.20,11.01,1,1,10.00,1,0,11.00,
3972,3972,1,2,1,2,486.21,497.20,10.99,1,1,10.00,1,0,11.00,
3973,3973,1,2,1,2,486.22,497.30,11.08,1,1,10.00,1,0,11.00,
3974,3974,1,2,1,2,486.24,497.30,11.06,1,1,10.00,1,0,11.00,
3975,3975,1,2,1,2,486.26,497.30,11.04,1,1,10.00,1,0,11.00,
3976,3976,1,2,1,2,486.27,497.30,11.03,1,1,10.00,1,0,11.00,
3977,3977,1,2,1,2,486.29,497.30,11.01,1,1,10.00,1,0,11.00,
3978,3978,1,2,1,2,486.31,497.30,10.99,1,1,10.00,1,0,11.00,
3979,3979,1,2,1,2,486.32,497.40,11.08,1,1,10.00,1,0,11.00,
3980,3980,1,2,1,2,486.34,497.40,11.06,1,1,10.00,1,0,11.00,
3981,3981,1,2,1,2,486.36,497.40,11.04,1,1,10.00,1,0,11.00,
3982,3982,1,2,1,2,486.37,497.40,11.03,1,1,10.00,1,0,11.00,
3983,3983,1,2,1,2,486.39,497.40,11.01,1,1,10.00,1,0,11.00,
3984,3984,1,2,1,2,486.41,497.40,10.99,1,1,10.00,1,0,11.00,
3985,3985,1,2,1,2,486.42,497.50,11.08,1,1,10.00,1,0,11.00,
3986,3986,1,2,1,2,486.44,497.50,11.06,1,1,10.00,1,0,11.00,
3987,3987,1,2,1,2,486.46,497.50,11.04,1,1,10.00,1,0,11.00,
3988,3988,1,2,1,2,486.47,497.50,11.03,1,1,10.00,1,0,11.00,
