from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_mile_per_lane,speed_in_mph,queue_length_percentage,cumulative_arrival_count,cumulative_departure_count,time_dependent_left_arrival_count,time_dependent_left_departure_count,number_of_through_and_right_queued_vehicles,number_of_left_queued_vehicles,cumulative_SOV_revenue,cumulative_HOV_revenue,total_energy,total_CO2,total_NOX,total_CO,total_HC,energy_miles_per_gallon,CO2_per_mile,NOX_per_mile,CO_per_mile,HC_per_mile
4,5,4->5,1,49,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,981,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,50,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1001,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,51,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1021,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,52,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1041,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,53,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1061,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,54,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1081,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,55,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1101,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,56,  0.17,  0.00, 21.00, 20.00,420.00,1260.00,  0.00,35.00,0,1121,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,57,  0.17,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,1142,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,58,  0.17,  0.00, 20.00, 20.00,400.00,1200.00,  0.00,35.00,0,1161,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,59,  0.17,  0.00, 19.00, 20.00,380.00,1140.00,  0.00,35.00,0,1181,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,60,  0.17,  0.00,  0.00,  2.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,61,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,62,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,63,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,64,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,65,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,66,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,67,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,68,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,69,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,70,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,71,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,72,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,73,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,74,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,75,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,76,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,77,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,78,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,79,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,80,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,81,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,82,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,83,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,84,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,85,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,86,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,87,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,5,4->5,1,88,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,0,  0.24,  0.07,  2.00,  2.00, 40.00,120.00,  0.00,24.57,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,1,  0.32,  0.15, 33.00, 23.00,660.00,1980.00,  0.00,18.32,0,2,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,2,  0.18,  0.01,  3.00, 13.00, 60.00,180.00,  0.00,32.25,1073741824,35,0,0,7,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,3,  0.33,  0.17, 36.00, 23.00,720.00,2160.00,  0.00,17.56,0,38,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,4,  0.18,  0.02,  4.00, 16.00, 80.00,240.00,  0.00,32.01,-1073741824,74,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,5,  0.33,  0.16, 36.00, 24.00,720.00,2160.00,  0.00,17.84,0,78,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,6,  0.17,  0.00,  3.00, 16.00, 60.00,180.00,  0.00,34.91,-1073741824,114,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,7,  0.33,  0.16, 38.00, 24.00,760.00,2280.00,  0.00,17.84,0,117,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,8,  0.18,  0.01,  3.00, 17.00, 60.00,180.00,  0.00,32.87,-1073741824,155,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,9,  0.34,  0.17, 37.00, 23.00,740.00,2220.00,  0.00,17.40,0,158,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,10,  0.21,  0.05,  3.00, 16.00, 60.00,180.00,  0.00,27.53,-1073741824,195,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,11,  0.33,  0.16, 36.00, 24.00,720.00,2160.00,  0.00,17.68,0,198,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,12,  0.20,  0.03,  4.00, 16.00, 80.00,240.00,  0.00,29.55,-1073741824,234,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,13,  0.34,  0.17, 37.00, 24.00,740.00,2220.00,  0.00,17.45,0,238,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,14,  0.21,  0.04,  3.00, 17.00, 60.00,180.00,  0.00,28.17,-536870912,275,0,0,11,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,15,  0.35,  0.18, 37.00, 23.00,740.00,2220.00,  0.00,17.00,0,278,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,16,  0.22,  0.05,  3.00, 16.00, 60.00,180.00,  0.00,26.83,-1073741824,315,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,17,  0.34,  0.17, 37.00, 24.00,740.00,2220.00,  0.00,17.46,0,318,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,18,  0.25,  0.09,  4.00, 17.00, 80.00,240.00,  0.00,23.16,-1073741824,355,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,19,  0.33,  0.16, 36.00, 24.00,720.00,2160.00,  0.00,17.82,0,359,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,20,  0.24,  0.07,  3.00, 16.00, 60.00,180.00,  0.00,24.65,0,395,0,0,10,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,21,  0.35,  0.18, 37.00, 23.00,740.00,2220.00,  0.00,16.81,0,398,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,22,  0.18,  0.01,  3.00, 17.00, 60.00,180.00,  0.00,32.25,-1073741824,435,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,23,  0.34,  0.17, 37.00, 23.00,740.00,2220.00,  0.00,17.44,0,438,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,24,  0.21,  0.04,  4.00, 17.00, 80.00,240.00,  0.00,28.17,-1610612736,475,0,0,13,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,25,  0.33,  0.16, 36.00, 24.00,720.00,2160.00,  0.00,17.80,0,479,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,26,  0.17,  0.00,  3.00, 16.00, 60.00,180.00,  0.00,34.91,-1073741824,515,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,27,  0.33,  0.16, 37.00, 24.00,740.00,2220.00,  0.00,18.02,0,518,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,28,  0.18,  0.01,  3.00, 16.00, 60.00,180.00,  0.00,32.87,-536870912,555,0,0,11,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,29,  0.34,  0.17, 38.00, 23.00,760.00,2280.00,  0.00,17.28,0,558,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,30,  0.24,  0.07,  3.00, 17.00, 60.00,180.00,  0.00,24.65,-1610612736,596,0,0,13,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,31,  0.33,  0.17, 36.00, 24.00,720.00,2160.00,  0.00,17.63,0,599,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,32,  0.20,  0.03,  4.00, 16.00, 80.00,240.00,  0.00,29.55,-1073741824,635,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,33,  0.33,  0.17, 36.00, 24.00,720.00,2160.00,  0.00,17.63,0,639,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,34,  0.21,  0.04,  3.00, 16.00, 60.00,180.00,  0.00,28.17,-536870912,675,0,0,11,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,35,  0.35,  0.18, 38.00, 23.00,760.00,2280.00,  0.00,16.78,0,678,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,36,  0.22,  0.05,  3.00, 17.00, 60.00,180.00,  0.00,26.83,-1610612736,716,0,0,13,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,37,  0.34,  0.17, 36.00, 24.00,720.00,2160.00,  0.00,17.46,0,719,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,38,  0.23,  0.06,  4.00, 16.00, 80.00,240.00,  0.00,25.69,-1073741824,755,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,39,  0.34,  0.17, 37.00, 24.00,740.00,2220.00,  0.00,17.40,0,759,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,40,  0.24,  0.07,  3.00, 17.00, 60.00,180.00,  0.00,24.65,-536870912,796,0,0,11,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,41,  0.35,  0.18, 37.00, 23.00,740.00,2220.00,  0.00,16.78,0,799,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,42,  0.18,  0.01,  3.00, 17.00, 60.00,180.00,  0.00,32.25,-1073741824,836,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,43,  0.34,  0.17, 36.00, 23.00,720.00,2160.00,  0.00,17.44,0,839,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,44,  0.18,  0.02,  4.00, 16.00, 80.00,240.00,  0.00,32.01,-1073741824,875,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,45,  0.34,  0.17, 37.00, 24.00,740.00,2220.00,  0.00,17.53,0,879,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,46,  0.20,  0.03,  3.00, 17.00, 60.00,180.00,  0.00,29.14,-1610612736,916,0,0,13,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,47,  0.33,  0.16, 37.00, 24.00,740.00,2220.00,  0.00,17.97,0,919,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,48,  0.18,  0.01,  3.00, 16.00, 60.00,180.00,  0.00,32.87,-536870912,956,0,0,11,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,49,  0.34,  0.17, 37.00, 23.00,740.00,2220.00,  0.00,17.45,0,959,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,50,  0.21,  0.05,  3.00, 16.00, 60.00,180.00,  0.00,27.53,-1073741824,996,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,51,  0.34,  0.17, 37.00, 24.00,740.00,2220.00,  0.00,17.51,0,999,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,52,  0.22,  0.06,  4.00, 17.00, 80.00,240.00,  0.00,26.25,-1610612736,1036,0,0,13,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,53,  0.33,  0.17, 36.00, 24.00,720.00,2160.00,  0.00,17.57,0,1040,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,54,  0.21,  0.04,  3.00, 16.00, 60.00,180.00,  0.00,28.17,0,1076,0,0,10,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,55,  0.35,  0.18, 38.00, 23.00,760.00,2280.00,  0.00,16.88,0,1079,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,56,  0.22,  0.05,  3.00, 17.00, 60.00,180.00,  0.00,26.83,-1073741824,1117,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,57,  0.33,  0.17, 36.00, 24.00,720.00,2160.00,  0.00,17.58,0,1120,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,58,  0.23,  0.06,  4.00, 16.00, 80.00,240.00,  0.00,25.69,-1073741824,1156,0,0,12,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,59,  0.34,  0.17, 36.00, 24.00,720.00,2160.00,  0.00,17.41,0,1160,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,60,  0.17,  0.00,  0.00, 13.00,  0.00,  0.00,  0.00,35.00,-536870912,1196,0,0,11,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,61,  0.20,  0.03,  4.00,  4.00, 80.00,240.00,  0.00,29.40,0,1196,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,62,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,63,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,4,5->4,1,64,  0.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,35.00,0,1200,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
