agent_id,from_zone_id,to_zone_id,departure_time,arrival_time,buffer_waiting_time,complete_flag,trip_time,demand_type,pricing_type,vehicle_type,information_type,value_of_time,toll_cost_in_dollar,emissions,distance_in_mile,TotalEnergy_(KJ),CO2_(g),NOX_(g),CO_(g),HC_(g),age,number_of_nodes,VMS_response_info,Evacuation_response_info,path_node_sequence,path_time_sequence,link_travel_time_sequence,path_sequence
3598,3,4,44.96,46.00,0.04,1,1.04,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.0;45.7;46.0;,0.70;0.30;,"<3;45.00;0;0><5; 45.70;0.70;0.00><4; 46.00;0.30;0.00>"
3599,4,3,44.96,45.30,0.04,1,0.34,1,1,1,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.0;45.1;45.3;,0.12;0.18;,"<4;45.00;0;0><5; 45.12;0.12;0.00><3; 45.30;0.18;0.00>"
3600,2,1,45.01,45.40,-0.01,1,0.39,1,1,1,1,5.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.0;45.2;45.4;,0.18;0.22;,"<2;45.00;0;0><5; 45.18;0.18;0.00><1; 45.40;0.22;0.00>"
3601,1,2,45.01,62.50,-0.01,1,17.49,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.0;62.2;62.5;,17.16;0.34;,"<1;45.00;0;0><5; 62.16;17.16;0.00><2; 62.50;0.34;0.00>"
3602,3,4,45.01,46.10,-0.01,1,1.09,1,1,2,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.0;45.7;46.1;,0.70;0.40;,"<3;45.00;0;0><5; 45.70;0.70;0.00><4; 46.10;0.40;0.00>"
3603,4,3,45.01,45.40,-0.01,1,0.39,1,1,2,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.0;45.2;45.4;,0.18;0.22;,"<4;45.00;0;0><5; 45.18;0.18;0.00><3; 45.40;0.22;0.00>"
3604,2,4,45.07,45.40,0.03,1,0.33,1,1,1,1,10.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,45.1;45.2;45.4;,0.14;0.16;,"<2;45.10;0;0><5; 45.24;0.14;0.00><4; 45.40;0.16;0.00>"
3605,3,2,45.07,45.90,0.03,1,0.83,1,1,2,1,10.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,45.1;45.7;45.9;,0.60;0.20;,"<3;45.10;0;0><5; 45.70;0.60;0.00><2; 45.90;0.20;0.00>"
3606,1,3,45.07,62.40,0.03,1,17.33,1,1,1,1,15.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,45.1;62.2;62.4;,17.12;0.18;,"<1;45.10;0;0><5; 62.22;17.12;0.00><3; 62.40;0.18;0.00>"
3607,4,1,45.07,45.40,0.03,1,0.33,1,1,1,1,20.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,45.1;45.2;45.4;,0.14;0.16;,"<4;45.10;0;0><5; 45.24;0.14;0.00><1; 45.40;0.16;0.00>"
3608,4,3,45.07,45.40,0.03,1,0.33,1,1,2,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.1;45.2;45.4;,0.14;0.16;,"<4;45.10;0;0><5; 45.24;0.14;0.00><3; 45.40;0.16;0.00>"
3609,3,4,45.07,46.10,0.03,1,1.03,1,1,1,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.1;45.7;46.1;,0.60;0.40;,"<3;45.10;0;0><5; 45.70;0.60;0.00><4; 46.10;0.40;0.00>"
3610,2,1,45.07,45.40,0.03,1,0.33,1,1,1,1,40.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.1;45.2;45.4;,0.14;0.16;,"<2;45.10;0;0><5; 45.24;0.14;0.00><1; 45.40;0.16;0.00>"
3611,1,2,45.07,62.50,0.03,1,17.43,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.1;62.2;62.5;,17.12;0.28;,"<1;45.10;0;0><5; 62.22;17.12;0.00><2; 62.50;0.28;0.00>"
3612,3,4,45.13,46.10,0.07,1,0.97,1,1,2,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.2;45.7;46.1;,0.50;0.40;,"<3;45.20;0;0><5; 45.70;0.50;0.00><4; 46.10;0.40;0.00>"
3613,1,2,45.13,62.50,0.07,1,17.37,1,1,1,1,15.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.2;62.3;62.5;,17.08;0.22;,"<1;45.20;0;0><5; 62.28;17.08;0.00><2; 62.50;0.22;0.00>"
3614,2,1,45.13,45.50,0.07,1,0.37,1,1,1,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.2;45.3;45.5;,0.10;0.20;,"<2;45.20;0;0><5; 45.30;0.10;0.00><1; 45.50;0.20;0.00>"
3615,4,3,45.13,45.50,0.07,1,0.37,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.2;45.3;45.5;,0.10;0.20;,"<4;45.20;0;0><5; 45.30;0.10;0.00><3; 45.50;0.20;0.00>"
3616,2,1,45.19,45.60,0.01,1,0.41,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.2;45.4;45.6;,0.16;0.24;,"<2;45.20;0;0><5; 45.36;0.16;0.00><1; 45.60;0.24;0.00>"
3617,1,2,45.19,62.50,0.01,1,17.31,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.2;62.3;62.5;,17.14;0.16;,"<1;45.20;0;0><5; 62.34;17.14;0.00><2; 62.50;0.16;0.00>"
3618,4,3,45.19,45.60,0.01,1,0.41,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.2;45.4;45.6;,0.16;0.24;,"<4;45.20;0;0><5; 45.36;0.16;0.00><3; 45.60;0.24;0.00>"
3619,3,4,45.19,46.10,0.01,1,0.91,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.2;45.7;46.1;,0.50;0.40;,"<3;45.20;0;0><5; 45.70;0.50;0.00><4; 46.10;0.40;0.00>"
3620,2,1,45.25,45.60,0.05,1,0.35,1,1,2,1,1.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.3;45.4;45.6;,0.12;0.18;,"<2;45.30;0;0><5; 45.42;0.12;0.00><1; 45.60;0.18;0.00>"
3621,4,3,45.25,45.60,0.05,1,0.35,1,1,1,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.3;45.4;45.6;,0.12;0.18;,"<4;45.30;0;0><5; 45.42;0.12;0.00><3; 45.60;0.18;0.00>"
3622,1,2,45.25,62.60,0.05,1,17.35,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.3;62.4;62.6;,17.10;0.20;,"<1;45.30;0;0><5; 62.40;17.10;0.00><2; 62.60;0.20;0.00>"
3623,3,4,45.25,46.10,0.05,1,0.85,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.3;45.7;46.1;,0.40;0.40;,"<3;45.30;0;0><5; 45.70;0.40;0.00><4; 46.10;0.40;0.00>"
3624,2,1,45.31,45.70,-0.01,1,0.39,1,1,1,1,5.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.3;45.5;45.7;,0.18;0.22;,"<2;45.30;0;0><5; 45.48;0.18;0.00><1; 45.70;0.22;0.00>"
3625,1,2,45.31,62.70,-0.01,1,17.39,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.3;62.5;62.7;,17.16;0.24;,"<1;45.30;0;0><5; 62.46;17.16;0.00><2; 62.70;0.24;0.00>"
3626,4,3,45.31,45.70,-0.01,1,0.39,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.3;45.5;45.7;,0.18;0.22;,"<4;45.30;0;0><5; 45.48;0.18;0.00><3; 45.70;0.22;0.00>"
3627,3,4,45.31,46.20,-0.01,1,0.89,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.3;45.7;46.2;,0.40;0.50;,"<3;45.30;0;0><5; 45.70;0.40;0.00><4; 46.20;0.50;0.00>"
3628,1,3,45.37,62.70,0.03,1,17.33,1,1,1,1,10.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,45.4;62.5;62.7;,17.12;0.18;,"<1;45.40;0;0><5; 62.52;17.12;0.00><3; 62.70;0.18;0.00>"
3629,3,2,45.37,45.90,0.03,1,0.53,1,1,1,1,30.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,45.4;45.7;45.9;,0.30;0.20;,"<3;45.40;0;0><5; 45.70;0.30;0.00><2; 45.90;0.20;0.00>"
3630,2,4,45.37,46.00,0.03,1,0.63,1,1,2,1,1.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,45.4;45.5;46.0;,0.14;0.46;,"<2;45.40;0;0><5; 45.54;0.14;0.00><4; 46.00;0.46;0.00>"
3631,4,1,45.37,45.70,0.03,1,0.33,1,1,1,1,10.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,45.4;45.5;45.7;,0.14;0.16;,"<4;45.40;0;0><5; 45.54;0.14;0.00><1; 45.70;0.16;0.00>"
3632,2,1,45.37,45.70,0.03,1,0.33,1,1,1,1,1.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.4;45.5;45.7;,0.14;0.16;,"<2;45.40;0;0><5; 45.54;0.14;0.00><1; 45.70;0.16;0.00>"
3633,1,2,45.37,62.70,0.03,1,17.33,1,1,1,1,20.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.4;62.5;62.7;,17.12;0.18;,"<1;45.40;0;0><5; 62.52;17.12;0.00><2; 62.70;0.18;0.00>"
3634,4,3,45.37,45.70,0.03,1,0.33,1,1,1,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.4;45.5;45.7;,0.14;0.16;,"<4;45.40;0;0><5; 45.54;0.14;0.00><3; 45.70;0.16;0.00>"
3635,3,4,45.37,46.20,0.03,1,0.83,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.4;45.8;46.2;,0.40;0.40;,"<3;45.40;0;0><5; 45.80;0.40;0.00><4; 46.20;0.40;0.00>"
3636,2,1,45.43,45.80,0.07,1,0.37,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.5;45.6;45.8;,0.10;0.20;,"<2;45.50;0;0><5; 45.60;0.10;0.00><1; 45.80;0.20;0.00>"
3637,3,4,45.43,46.20,0.07,1,0.77,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.5;45.8;46.2;,0.30;0.40;,"<3;45.50;0;0><5; 45.80;0.30;0.00><4; 46.20;0.40;0.00>"
3638,4,3,45.43,45.80,0.07,1,0.37,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.5;45.6;45.8;,0.10;0.20;,"<4;45.50;0;0><5; 45.60;0.10;0.00><3; 45.80;0.20;0.00>"
3639,1,2,45.43,62.80,0.07,1,17.37,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.5;62.6;62.8;,17.08;0.22;,"<1;45.50;0;0><5; 62.58;17.08;0.00><2; 62.80;0.22;0.00>"
3640,3,4,45.49,46.20,0.01,1,0.71,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.5;45.8;46.2;,0.30;0.40;,"<3;45.50;0;0><5; 45.80;0.30;0.00><4; 46.20;0.40;0.00>"
3641,1,2,45.49,62.80,0.01,1,17.31,1,1,1,1,1.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.5;62.6;62.8;,17.14;0.16;,"<1;45.50;0;0><5; 62.64;17.14;0.00><2; 62.80;0.16;0.00>"
3642,4,3,45.49,45.90,0.01,1,0.41,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.5;45.7;45.9;,0.16;0.24;,"<4;45.50;0;0><5; 45.66;0.16;0.00><3; 45.90;0.24;0.00>"
3643,2,1,45.49,45.90,0.01,1,0.41,1,1,1,1,15.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.5;45.7;45.9;,0.16;0.24;,"<2;45.50;0;0><5; 45.66;0.16;0.00><1; 45.90;0.24;0.00>"
3644,2,1,45.55,45.90,0.05,1,0.35,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.6;45.7;45.9;,0.12;0.18;,"<2;45.60;0;0><5; 45.72;0.12;0.00><1; 45.90;0.18;0.00>"
3645,3,4,45.55,46.30,0.05,1,0.75,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.6;45.7;46.3;,0.13;0.57;,"<3;45.60;0;0><5; 45.73;0.13;0.00><4; 46.30;0.57;0.00>"
3646,1,2,45.55,62.90,0.05,1,17.35,1,1,1,1,20.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.6;62.7;62.9;,17.10;0.20;,"<1;45.60;0;0><5; 62.70;17.10;0.00><2; 62.90;0.20;0.00>"
3647,4,3,45.55,45.90,0.05,1,0.35,1,1,2,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.6;45.7;45.9;,0.12;0.18;,"<4;45.60;0;0><5; 45.72;0.12;0.00><3; 45.90;0.18;0.00>"
3648,4,3,45.61,46.00,-0.01,1,0.39,1,1,1,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.6;45.8;46.0;,0.18;0.22;,"<4;45.60;0;0><5; 45.78;0.18;0.00><3; 46.00;0.22;0.00>"
3649,2,1,45.61,46.00,-0.01,1,0.39,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.6;45.8;46.0;,0.18;0.22;,"<2;45.60;0;0><5; 45.78;0.18;0.00><1; 46.00;0.22;0.00>"
3650,1,2,45.61,63.00,-0.01,1,17.39,1,1,1,1,20.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.6;62.8;63.0;,17.16;0.24;,"<1;45.60;0;0><5; 62.76;17.16;0.00><2; 63.00;0.24;0.00>"
3651,3,4,45.61,46.30,-0.01,1,0.69,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.6;45.8;46.3;,0.19;0.51;,"<3;45.60;0;0><5; 45.79;0.19;0.00><4; 46.30;0.51;0.00>"
3652,3,2,45.67,46.00,0.03,1,0.33,1,1,1,1,15.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,45.7;45.8;46.0;,0.15;0.15;,"<3;45.70;0;0><5; 45.85;0.15;0.00><2; 46.00;0.15;0.00>"
3653,4,1,45.67,46.10,0.03,1,0.43,1,1,1,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,45.7;45.8;46.1;,0.14;0.26;,"<4;45.70;0;0><5; 45.84;0.14;0.00><1; 46.10;0.26;0.00>"
3654,2,4,45.67,46.30,0.03,1,0.63,1,1,2,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,45.7;45.8;46.3;,0.13;0.47;,"<2;45.70;0;0><5; 45.83;0.13;0.00><4; 46.30;0.47;0.00>"
3655,1,3,45.67,63.00,0.03,1,17.33,1,1,1,1,30.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,45.7;62.8;63.0;,17.11;0.19;,"<1;45.70;0;0><5; 62.81;17.11;0.00><3; 63.00;0.19;0.00>"
3656,1,2,45.67,63.00,0.03,1,17.33,1,1,1,1,20.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.7;62.8;63.0;,17.12;0.18;,"<1;45.70;0;0><5; 62.82;17.12;0.00><2; 63.00;0.18;0.00>"
3657,2,1,45.67,46.00,0.03,1,0.33,1,1,1,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.7;45.8;46.0;,0.14;0.16;,"<2;45.70;0;0><5; 45.84;0.14;0.00><1; 46.00;0.16;0.00>"
3658,3,4,45.67,46.30,0.03,1,0.63,1,1,1,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.7;45.8;46.3;,0.15;0.45;,"<3;45.70;0;0><5; 45.85;0.15;0.00><4; 46.30;0.45;0.00>"
3659,4,3,45.67,46.00,0.03,1,0.33,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.7;45.8;46.0;,0.14;0.16;,"<4;45.70;0;0><5; 45.84;0.14;0.00><3; 46.00;0.16;0.00>"
3660,2,1,45.73,46.10,0.07,1,0.37,1,1,2,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.8;45.9;46.1;,0.10;0.20;,"<2;45.80;0;0><5; 45.90;0.10;0.00><1; 46.10;0.20;0.00>"
3661,1,2,45.73,63.10,0.07,1,17.37,1,1,2,1,1.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.8;62.9;63.1;,17.08;0.22;,"<1;45.80;0;0><5; 62.88;17.08;0.00><2; 63.10;0.22;0.00>"
3662,3,4,45.73,46.30,0.07,1,0.57,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.8;45.9;46.3;,0.11;0.39;,"<3;45.80;0;0><5; 45.91;0.11;0.00><4; 46.30;0.39;0.00>"
3663,4,3,45.73,46.10,0.07,1,0.37,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.8;45.9;46.1;,0.10;0.20;,"<4;45.80;0;0><5; 45.90;0.10;0.00><3; 46.10;0.20;0.00>"
3664,3,4,45.79,47.60,0.01,1,1.81,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.8;47.4;47.6;,1.60;0.20;,"<3;45.80;0;0><5; 47.40;1.60;0.00><4; 47.60;0.20;0.00>"
3665,4,3,45.79,46.20,0.01,1,0.41,1,1,2,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.8;46.0;46.2;,0.16;0.24;,"<4;45.80;0;0><5; 45.96;0.16;0.00><3; 46.20;0.24;0.00>"
3666,2,1,45.79,46.10,0.01,1,0.31,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.8;46.0;46.1;,0.16;0.14;,"<2;45.80;0;0><5; 45.96;0.16;0.00><1; 46.10;0.14;0.00>"
3667,1,2,45.79,63.10,0.01,1,17.31,1,1,1,1,5.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.8;62.9;63.1;,17.14;0.16;,"<1;45.80;0;0><5; 62.94;17.14;0.00><2; 63.10;0.16;0.00>"
3668,2,1,45.85,46.20,0.05,1,0.35,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.9;46.0;46.2;,0.12;0.18;,"<2;45.90;0;0><5; 46.02;0.12;0.00><1; 46.20;0.18;0.00>"
3669,1,2,45.85,63.20,0.05,1,17.35,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.9;63.0;63.2;,17.10;0.20;,"<1;45.90;0;0><5; 63.00;17.10;0.00><2; 63.20;0.20;0.00>"
3670,3,4,45.85,47.60,0.05,1,1.75,1,1,1,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.9;47.4;47.6;,1.50;0.20;,"<3;45.90;0;0><5; 47.40;1.50;0.00><4; 47.60;0.20;0.00>"
3671,4,3,45.85,46.30,0.05,1,0.45,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.9;46.0;46.3;,0.12;0.28;,"<4;45.90;0;0><5; 46.02;0.12;0.00><3; 46.30;0.28;0.00>"
3672,2,1,45.91,46.30,-0.01,1,0.39,1,1,1,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,45.9;46.1;46.3;,0.18;0.22;,"<2;45.90;0;0><5; 46.08;0.18;0.00><1; 46.30;0.22;0.00>"
3673,1,2,45.91,63.20,-0.01,1,17.29,1,1,2,1,20.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,45.9;63.1;63.2;,17.16;0.14;,"<1;45.90;0;0><5; 63.06;17.16;0.00><2; 63.20;0.14;0.00>"
3674,3,4,45.91,47.60,-0.01,1,1.69,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,45.9;47.4;47.6;,1.50;0.20;,"<3;45.90;0;0><5; 47.40;1.50;0.00><4; 47.60;0.20;0.00>"
3675,4,3,45.91,46.30,-0.01,1,0.39,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,45.9;46.1;46.3;,0.18;0.22;,"<4;45.90;0;0><5; 46.08;0.18;0.00><3; 46.30;0.22;0.00>"
3676,2,4,45.97,46.40,0.03,1,0.43,1,1,1,1,20.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,46.0;46.1;46.4;,0.13;0.27;,"<2;46.00;0;0><5; 46.13;0.13;0.00><4; 46.40;0.27;0.00>"
3677,3,2,45.97,47.60,0.03,1,1.63,1,1,1,1,15.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,46.0;47.4;47.6;,1.40;0.20;,"<3;46.00;0;0><5; 47.40;1.40;0.00><2; 47.60;0.20;0.00>"
3678,1,3,45.97,64.20,0.03,1,18.23,1,1,1,1,1.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,46.0;64.0;64.2;,18.00;0.20;,"<1;46.00;0;0><5; 64.00;18.00;0.00><3; 64.20;0.20;0.00>"
3679,4,1,45.97,46.30,0.03,1,0.33,1,1,1,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,46.0;46.1;46.3;,0.14;0.16;,"<4;46.00;0;0><5; 46.14;0.14;0.00><1; 46.30;0.16;0.00>"
3680,2,1,45.97,46.30,0.03,1,0.33,1,1,1,1,5.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,46.0;46.1;46.3;,0.14;0.16;,"<2;46.00;0;0><5; 46.14;0.14;0.00><1; 46.30;0.16;0.00>"
3681,3,4,45.97,47.60,0.03,1,1.63,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,46.0;47.4;47.6;,1.40;0.20;,"<3;46.00;0;0><5; 47.40;1.40;0.00><4; 47.60;0.20;0.00>"
3682,1,2,45.97,63.30,0.03,1,17.33,1,1,1,1,20.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,46.0;63.1;63.3;,17.12;0.18;,"<1;46.00;0;0><5; 63.12;17.12;0.00><2; 63.30;0.18;0.00>"
3683,4,3,45.97,46.30,0.03,1,0.33,1,1,2,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,46.0;46.1;46.3;,0.14;0.16;,"<4;46.00;0;0><5; 46.14;0.14;0.00><3; 46.30;0.16;0.00>"
3684,2,1,46.03,46.40,0.07,1,0.37,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,46.1;46.2;46.4;,0.10;0.20;,"<2;46.10;0;0><5; 46.20;0.10;0.00><1; 46.40;0.20;0.00>"
3685,3,4,46.03,47.70,0.07,1,1.67,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,46.1;47.4;47.7;,1.30;0.30;,"<3;46.10;0;0><5; 47.40;1.30;0.00><4; 47.70;0.30;0.00>"
3686,1,2,46.03,63.40,0.07,1,17.37,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,46.1;63.2;63.4;,17.08;0.22;,"<1;46.10;0;0><5; 63.18;17.08;0.00><2; 63.40;0.22;0.00>"
3687,4,3,46.03,46.40,0.07,1,0.37,1,1,1,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,46.1;46.2;46.4;,0.10;0.20;,"<4;46.10;0;0><5; 46.20;0.10;0.00><3; 46.40;0.20;0.00>"
